Q100,Q102,Q105,Q106,Q105_a,Q113,Q113_A,Q116,Q116_A,Q117,Q118,tHFA_A001,tHFA_A002,HIV,TB,Malaria,ANC,Immu,Quality_Score,HW_Competence_Score,HW_Check,ANC_score,ART_score,TB_score,Patient_Centeredness_Score,PC_Individuals,PC_attributes,PC_avg_Communication,PC_avg_Respect,PC_avg_Autonomy,PC_avg_Confidentiality,PC_avg_Social support,PC_avg_HW told,PC_avg_Danger signs,PC_avg_Rudeness,PC_avg_Challenges,iss_score,iss_check,fac_iss,fac_tech,fac_stats,fac_group_PS,fac_comms_data,HTM-ANC,hiv testing,ART access,iptp scores,TB screening,system_CHW_score,chw_count,chw_show,chw_iss,chw_contract,chw_contract_any,chw_paid,chw_tools,facility_composite,HTM-ANC,presence_score,caseload,ANC_score,DPT_score,TB_treatment_completion,ART_retention,CHW_count,CHW_paid_full,CHW_scores,CLM_score,comm_data_collectors,quarterly_feedback,comm_data_analysis,CLM_aware,CLM_promotion,client_feedback,guideline_score,guide_HIV_test,guide_ART,guide_TB,guide_malaria,guide_anc,guide_immu,guide_imci,flowmeter_avl,flowmeter_func,humidifier_avl,humidifier_func,oxy_available,oxy_deliverable,oxygen_avl,oxygen_avo,oxygen_delivery_avl,oxygen_delivery_func,oxygen_score,pulse_oximeter_avl,pulse_oximeter_func,test-capac,fac_has_lab,fac_test_no_lab,fac_no_test,score with lab,score without lab,Antibodies to HIV 1/2 (anti HIV Ab),Qualitative (EID) or quantitative (viral load) HIV nucleic acid test (NAT),CD4 cell enumeration,Antibodies to Treponema pallidum OR Combined antibodies to T. pallidum and HIV 1/2,Lipoarabinomannan (LAM) antigen,Mycobacterium tuberculosis bacteria,M. tuberculosis DNA,Drug susceptibility testing of M. tuberculosis culture,Plasmodium spp. antigens; species-specific (e.g. HRP2) and/or pan species-specific (e.g. pan-pLDH),Staining procedures,Culture OR Culture and Genus and species identification of bacteria and fungi,Antimicrobial susceptibility testing (AST),C-reactive protein (CRP),"Complete blood count (CBC), automated",Prothrombin time and international normalized ratio (PT/INR),Blood culture,Blood gas,Glucose,Liver profile/Liver Function test,Renal function test,SARS-CoV-2 test,Hepatitis B surface antigen (HBsAg),Influenza A and B antigen,Influenza A and B diagnostic,"Qualitative dengue virus nucleic acid test, Dengue virus IgM antibody or Dengue virus antigen (NS1)",Qualitative nucleic acid test (NAT) for Chlamydia trachomatis (CT) and Neisseria gonorrhoeae (NG) infections,Measles nucleic acid test or Measle serology,Vibrio cholerae antigen,vacancy_score,all_funded_posts,all_unfilled_posts
GMB_000116,Numuyel Health Post,Upper River,Numuyel,PRIMARY,COMMUNITY CLINIC,,MINISTRY OF HEALTH (GOVERNMENT),,RURAL,OUTPATIENT ONLY,PRIMARY,6980,0,0,100,0,0,68.33333333333333,,[],,,,68.33333333333333,"[61.111111111111114, 69.44444444444444, 77.77777777777777, 72.22222222222223, 61.111111111111114]","[75, 100, 75, 100, 0, 100, 0, 100, 0, 50, 100, 75, 100, 0, 100, 100, 100, 0, 100, 100, 100, 100, 0, 100, 100, 100, 0, 100, 100, 50, 100, 0, 100, 100, 100, 0, 75, 100, 75, 100, 0, 100, 0, 100, 0]",80.0,100.0,75.0,100.0,0.0,100.0,60.0,100.0,0.0,100.0,"[nan, 100, 100, 100]",100,,100.0,100.0,100.0,,,,,,75.0,2,"[50.0, 100.0]",100.0,50.0,100.0,100.0,50.0,100.0,,100.0,100.0,,,,,2,100.0,"[100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,100.0,,,100.0,,,,,,,,,,,,,,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,72.72727272727273,11.0,8.0
GMB_000099,Ahamadiya Clinic,Upper River,,TERTIARY,CLINIC/DISPENSARY,,MISSION/FAITH-BASED,,RURAL,OUTPATIENT ONLY,TERTIARY,9,0,0,100,0,0,75.0,,[],,,,75.0,"[69.44444444444444, 83.33333333333333, 75.0, 75.0, 72.22222222222223]","[75, 100, 25, 100, 25, 100, 100, 100, 0, 75, 100, 50, 100, 25, 100, 100, 100, 100, 100, 100, 25, 100, 50, 100, 100, 100, 0, 100, 100, 50, 100, 25, 100, 100, 100, 0, 75, 100, 50, 100, 25, 100, 100, 100, 0]",85.0,100.0,40.0,100.0,30.0,100.0,100.0,100.0,20.0,0.0,[],0,,,,,,,,,,,0,[],,,,,,66.875,,100.0,33.75,,,,,0,,[],16.666666666666664,0.0,0.0,0.0,0.0,0.0,100.0,50.0,,,,100.0,,,0.0,,,,,,,,,,,,,,18.51851851851852,100.0,0.0,0.0,18.51851851851852,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,,27.27272727272727,11.0,3.0
GMB_000117,Sabi Health Centre,Upper River,Sabi,SECONDARY,HEALTH CENTRE,,MINISTRY OF HEALTH (GOVERNMENT),,RURAL,BOTH OUT AND INPATIENT,PRIMARY,18700,100,0,100,100,100,80.55555555555556,90.0,"[90.0, 90.0, 90.0, 90.0, 90.0]",90.0,,,71.11111111111111,"[72.22222222222223, 72.22222222222223, 77.77777777777777, 66.66666666666667, 66.66666666666667]","[75, 100, 75, 100, 0, 100, 100, 100, 0, 100, 75, 75, 100, 0, 100, 100, 100, 0, 100, 100, 100, 100, 0, 100, 100, 100, 0, 100, 75, 75, 100, 50, 100, 0, 100, 0, 75, 100, 75, 50, 0, 100, 100, 100, 0]",90.0,90.0,80.0,90.0,10.0,100.0,80.0,100.0,0.0,75.0,"[100, 0, 100, 100]",100,100.0,0.0,100.0,100.0,66.66666666666667,100.0,,100.0,0.0,37.5,2,"[50.0, 25.0]",50.0,0.0,50.0,50.0,50.0,73.87325728770597,66.66666666666667,100.0,60.0,60.0,82.69961977186313,,,2,50.0,"[0, 100]",33.33333333333333,0.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,18.51851851851852,100.0,0.0,0.0,18.51851851851852,,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,,72.3076923076923,65.0,47.0
GMB_000115,Mango Chinese Private Clinic,Upper River,Basse,SECONDARY,CLINIC/DISPENSARY,,PRIVATE-FOR-PROFIT,,RURAL,BOTH OUT AND INPATIENT,SECONDARY,9,100,0,100,0,0,71.45833333333334,,[],,,,71.45833333333334,"[72.22222222222223, 69.44444444444444, 80.55555555555556, 69.44444444444444, 65.625]","[100, 75, 75, 100, 0, 100, 100, 100, 0, 75, 75, 75, 100, 0, 100, 100, 0, 100, 100, 75, 75, 75, 0, 100, 100, 100, 100, 75, 75, 75, 100, 0, 100, 100, 100, 0, 75, 75, 75, nan, 0, 100, 100, 100, 0]",85.0,75.0,75.0,93.75,0.0,100.0,100.0,80.0,40.0,100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,,,,,,50.0,1,[50.0],0.0,0.0,100.0,100.0,100.0,54.5,,100.0,9.0,,,,,1,100.0,[100],66.66666666666666,100.0,100.0,100.0,0.0,0.0,100.0,66.66666666666667,100.0,,,100.0,,,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,22.22222222222222,100.0,0.0,0.0,22.22222222222222,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,30.76923076923077,26.0,8.0
GMB_000102,Basse District Hospital,Upper River,Baase,SECONDARY,DISTRICT HOSPITAL,,MINISTRY OF HEALTH (GOVERNMENT),,RURAL,BOTH OUT AND INPATIENT,SECONDARY,97583,100,100,100,100,100,65.5,66.0,"[70.0, 70.0, 60.0, 70.0, 70.0, 50.0, 50.0, 0.0, 0.0, 50.0, 100.0, 100.0, 100.0, 100.0, 100.0]",68.0,30.0,100.0,65.0,"[66.66666666666667, 69.44444444444444, 58.333333333333336, 69.44444444444444, 61.111111111111114]","[100, 100, 100, 100, 0, 100, 0, 100, 0, 100, 100, 25, 100, 0, 100, 0, 100, 100, 100, 100, 25, 100, 0, 0, 0, 100, 100, 100, 100, 25, 100, 0, 100, 0, 100, 100, 100, 100, 50, 100, 0, 0, 0, 100, 100]",100.0,100.0,45.0,100.0,0.0,60.0,0.0,100.0,80.0,75.0,"[100, 100, 100, 0]",100,100.0,100.0,100.0,0.0,66.66666666666667,100.0,,100.0,0.0,25.0,2,"[25.0, 25.0]",0.0,0.0,100.0,50.0,50.0,73.66792369121562,66.66666666666667,75.0,35.416666666666664,40.0,98.59213250517598,100.0,100.0,2,50.0,"[100, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,100.0,100.0,100.0,50.0,100.0,100.0,44.44444444444444,100.0,0.0,0.0,44.44444444444444,,100.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,,94.92753623188406,138.0,131.0
GMB_000045,Kuntaur Major Health Centre,Central River,Kuntaur,SECONDARY,HEALTH CENTRE,,MINISTRY OF HEALTH (GOVERNMENT),,RURAL,BOTH OUT AND INPATIENT,SECONDARY,9,100,100,100,100,100,71.99305555555556,52.666666666666664,"[80.0, 80.0, 90.0, 70.0, 70.0, 0.0, 50.0, 50.0, 0.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",78.0,30.0,50.0,91.31944444444444,"[96.875, 72.22222222222223, 100.0, 93.75, 93.75]","[100, 100, 100, 100, 75, 100, 100, 100, nan, 100, 100, 75, 0, 75, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, nan, 75, 100, 100, 100, 75, 100, 100, 100, nan, 100, 100, 75, 100, 75, 100, 100, 100, nan]",95.0,100.0,90.0,80.0,80.0,100.0,100.0,100.0,0.0,75.0,"[100, 100, 0, 100]",100,100.0,100.0,0.0,100.0,66.66666666666667,100.0,,100.0,0.0,25.0,2,"[25.0, 25.0]",0.0,0.0,100.0,100.0,0.0,50.23930261759877,66.66666666666667,50.0,52.5,20.0,95.84178498985801,66.66666666666667,0.0,2,100.0,"[100, 100]",16.666666666666664,0.0,0.0,0.0,0.0,0.0,100.0,85.71428571428571,100.0,100.0,0.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,44.44444444444444,100.0,0.0,0.0,44.44444444444444,,100.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,,47.2972972972973,74.0,35.0
GMB_000101,Bakadagi Health Post,Upper River,Bakadaji,PRIMARY,HEALTH POST,,MINISTRY OF HEALTH (GOVERNMENT),,RURAL,OUTPATIENT ONLY,PRIMARY,21168,0,0,100,0,0,71.66666666666667,,[],,,,71.66666666666667,"[72.22222222222223, 75.0, 72.22222222222223, 69.44444444444444, 69.44444444444444]","[100, 100, 25, 100, 25, 100, 100, 100, 0, 100, 100, 50, 100, 25, 100, 100, 100, 0, 75, 100, 50, 100, 25, 100, 100, 100, 0, 75, 100, 50, 100, 0, 100, 100, 100, 0, 100, 100, 25, 100, 0, 100, 100, 100, 0]",90.0,100.0,40.0,100.0,15.0,100.0,100.0,100.0,0.0,33.333333333333336,"[nan, 0, 100, 0]",100,,0.0,100.0,0.0,,,,,,25.0,2,"[25.0, 25.0]",100.0,0.0,0.0,0.0,0.0,85.0,,100.0,70.0,,,,,2,0.0,"[0, 0]",16.666666666666664,0.0,0.0,0.0,0.0,0.0,100.0,100.0,,,,100.0,,,100.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,100.0,0.0,0.0,50.0,100.0,100.0,9.090909090909092,0.0,100.0,0.0,,9.090909090909092,0.0,0.0,0.0,0.0,0.0,,,,100.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,36.36363636363637,11.0,4.0
GMB_000118,Sotuma Sere Health Post,Upper River,Sotuma,PRIMARY,COMMUNITY CLINIC,,MINISTRY OF HEALTH (GOVERNMENT),,RURAL,OUTPATIENT ONLY,PRIMARY,5373,0,0,100,0,0,73.88888888888889,,[],,,,73.88888888888889,"[75.0, 75.0, 66.66666666666667, 75.0, 77.77777777777777]","[100, 100, 75, 100, 0, 100, 100, 100, 0, 100, 100, 75, 100, 0, 100, 100, 100, 0, 50, 100, 50, 100, 0, 100, 100, 100, 0, 100, 100, 75, 100, 0, 100, 100, 100, 0, 100, 100, 100, 100, 0, 100, 100, 100, 0]",90.0,100.0,75.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,"[nan, 100, 100, 100]",100,,100.0,100.0,100.0,,,,,,37.5,2,"[50.0, 25.0]",100.0,0.0,50.0,50.0,0.0,66.66666666666667,,100.0,33.333333333333336,,,,,2,50.0,"[100, 0]",16.666666666666664,0.0,0.0,0.0,0.0,0.0,100.0,100.0,,,,100.0,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,3.7037037037037037,100.0,0.0,0.0,3.7037037037037037,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,41.66666666666667,12.0,5.0
GMB_000052,Sami Madina Community Clinic,Central River,Sami Madina,SECONDARY,HEALTH POST,,MINISTRY OF HEALTH (GOVERNMENT),,RURAL,OUTPATIENT ONLY,PRIMARY,5981,0,0,100,0,0,,,[],,,,,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,,,,,66.66666666666667,"[nan, 100, 0, 100]",100,,100.0,0.0,100.0,,,,,,25.0,1,[25.0],100.0,0.0,0.0,0.0,0.0,14.285714285714285,,28.57142857142857,0.0,,,,,1,0.0,[0],100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,100.0,,,100.0,,,,,,,,,,,,,,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,,5.0,999.0
GMB_000031,Ballagharr Health Post,Central River,Ballagharr,PRIMARY,HEALTH POST,,MINISTRY OF HEALTH (GOVERNMENT),,RURAL,OUTPATIENT ONLY,PRIMARY,4464,0,0,100,0,0,93.47222222222221,,[],,,,93.47222222222221,"[96.875, 100.0, 86.11111111111111, 100.0, 84.375]","[100, 100, 100, 100, 75, 100, 100, 100, nan, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 75, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, nan, 75, 75, 50, 75, 100, 100, 100, 100, nan]",95.0,95.0,85.0,95.0,95.0,100.0,100.0,100.0,50.0,100.0,"[nan, 100, 100, 100]",100,,100.0,100.0,100.0,,,,,,33.333333333333336,3,"[50.0, 25.0, 25.0]",100.0,0.0,33.333333333333336,33.333333333333336,0.0,56.25,,100.0,12.5,,,,,3,33.333333333333336,"[100, 0, 0]",16.666666666666664,0.0,0.0,0.0,0.0,0.0,100.0,100.0,,,,100.0,,,100.0,0.0,0.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,50.0,100.0,100.0,9.090909090909092,0.0,100.0,0.0,,9.090909090909092,0.0,0.0,0.0,0.0,0.0,,,,100.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,62.5,8.0,5.0
GMB_000051,Sami Karantaba Health Center,Central River,Sami Karantaba,SECONDARY,HEALTH CENTRE,,MINISTRY OF HEALTH (GOVERNMENT),,RURAL,BOTH OUT AND INPATIENT,SECONDARY,17803,100,100,100,100,100,82.08333333333333,87.5,"[80.0, 80.0, 80.0, 80.0, 80.0, 100.0, 100.0, 50.0, 100.0, 100.0, 100.0, 100.0]",80.0,100.0,90.0,76.66666666666666,"[88.88888888888889, 50.0, 77.77777777777777, 66.66666666666667, 100.0]","[100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 0, nan, 0, 0, 0, 100, 100, 100, 100, 100, 100, 0, 100, 0, 100, 100, 100, 100, 100, 100, 0, 100, 0, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100]",100.0,100.0,80.0,100.0,40.0,80.0,40.0,100.0,60.0,100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,66.66666666666667,100.0,,100.0,0.0,8.333333333333334,3,"[0.0, 0.0, 25.0]",33.333333333333336,0.0,33.333333333333336,0.0,0.0,74.71374045801527,66.66666666666667,33.33333333333333,50.0,100.0,98.2824427480916,,100.0,3,0.0,"[0, 0, 0]",50.0,0.0,100.0,100.0,0.0,0.0,100.0,71.42857142857143,100.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,25.925925925925927,100.0,0.0,0.0,25.925925925925927,,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,33.33333333333333,12.0,4.0
GMB_000050,Pinnai Village Clinic,Central River,Pinnai,PRIMARY,HEALTH POST,,MINISTRY OF HEALTH (GOVERNMENT),,RURAL,OUTPATIENT ONLY,PRIMARY,1654,0,0,100,0,0,73.61111111111111,,[],,,,73.61111111111111,"[72.22222222222223, 75.0, 77.77777777777777, 69.44444444444444, nan]","[100, 100, 25, 100, 25, 100, 100, 100, 0, 100, 100, 50, 100, 25, 100, 100, 100, 0, 100, 100, 50, 100, 50, 100, 100, 100, 0, 75, 100, 25, 100, 25, 100, 100, 100, 0, nan, nan, nan, nan, nan, nan, nan, nan, nan]",93.75,100.0,37.5,100.0,31.25,100.0,100.0,100.0,0.0,33.333333333333336,"[nan, 0, 100, 0]",100,,0.0,100.0,0.0,,,,,,25.0,1,[25.0],100.0,0.0,0.0,0.0,0.0,57.5,,100.0,15.0,,,,,1,0.0,[0],16.666666666666664,0.0,0.0,0.0,0.0,0.0,100.0,50.0,,,,0.0,,,100.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,100.0,0.0,0.0,50.0,100.0,100.0,9.090909090909092,0.0,100.0,0.0,,9.090909090909092,0.0,0.0,0.0,0.0,0.0,,,,100.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,81.81818181818183,11.0,9.0
GMB_000040,Jailang Bakadagie Village,Central River,Jailan Bakadagie,SECONDARY,HEALTH POST,,MINISTRY OF HEALTH (GOVERNMENT),,RURAL,OUTPATIENT ONLY,PRIMARY,2591,0,0,100,0,0,,,[],,,,,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,,,,,0.0,[],0,,,,,,,,,,12.5,2,"[0.0, 25.0]",50.0,0.0,0.0,0.0,0.0,52.5,,100.0,5.0,,,,,2,0.0,"[0, 0]",16.666666666666664,0.0,0.0,0.0,0.0,0.0,100.0,100.0,,,,100.0,,,100.0,,,,,,,,,,,,,,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,75.0,4.0,3.0
GMB_000048,Njau Village Clinic,Central River,Njau,PRIMARY,HEALTH CENTRE,,MINISTRY OF HEALTH (GOVERNMENT),,RURAL,OUTPATIENT ONLY,PRIMARY,83286,100,0,100,100,100,77.17171717171718,71.01010101010101,"[50.0, 72.72727272727273, 72.72727272727273, 81.81818181818181, 77.77777777777777]",71.01010101010101,,,83.33333333333333,"[77.77777777777777, 88.88888888888889, nan, nan, nan]","[100, 100, 100, 100, 100, 0, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",100.0,100.0,100.0,100.0,100.0,50.0,100.0,100.0,0.0,100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,61.66666666666667,75.0,100.0,100.0,0.0,0.0,2,"[0.0, 0.0]",0.0,0.0,100.0,0.0,0.0,43.0,61.66666666666667,33.33333333333333,20.0,0.0,100.0,,,2,0.0,"[0, 0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,,,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,18.181818181818183,0.0,100.0,0.0,,18.181818181818183,100.0,0.0,0.0,100.0,0.0,,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,,11.0,999.0
GMB_000041,Jamali Health Post,Central River,Jamali,PRIMARY,HEALTH POST,,MINISTRY OF HEALTH (GOVERNMENT),,RURAL,OUTPATIENT ONLY,PRIMARY,4244,0,0,100,0,0,,,[],,,,,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,,,,,100.0,"[nan, 100, 100, nan]",100,,100.0,100.0,,,,,,,,0,[],,,,,,27.5,,25.0,30.0,,,,,0,,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,100.0,,,100.0,,,,,,,,,,,,,,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,,999.0,999.0
GMB_000034,Brikama Ba Health Centre,Central River,Brikama Ba,SECONDARY,HEALTH CENTRE,,MINISTRY OF HEALTH (GOVERNMENT),,RURAL,BOTH OUT AND INPATIENT,PRIMARY,51451,100,0,100,100,100,53.611111111111114,44.44444444444444,"[40.0, 40.0, 40.0, 40.0, 40.0, 50.0, 50.0, 50.0, 50.0]",40.0,50.0,,62.777777777777786,"[61.111111111111114, 52.77777777777778, 63.888888888888886, 63.888888888888886, 72.22222222222223]","[25, 100, 25, 100, 0, 100, 100, 100, 0, 50, 100, 25, 100, 0, 100, 0, 100, 0, 25, 100, 50, 100, 0, 100, 100, 100, 0, 50, 100, 25, 100, 0, 100, 100, 100, 0, 100, 100, 50, 100, 0, 100, 100, 100, 0]",50.0,100.0,35.0,100.0,0.0,100.0,80.0,100.0,0.0,100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,33.333333333333336,0.0,,100.0,0.0,68.75,4,"[50.0, 75.0, 75.0, 75.0]",100.0,75.0,100.0,100.0,0.0,72.22222222222223,33.333333333333336,100.0,100.0,0.0,100.0,,100.0,4,100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,14.814814814814815,100.0,0.0,0.0,14.814814814814815,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,63.74999999999999,80.0,51.0
GMB_000039,Jahally Health Centre NGO,Central River,Jahally,SECONDARY,CLINIC/DISPENSARY,,NGO/NOT-FOR-PROFIT,,RURAL,BOTH OUT AND INPATIENT,SECONDARY,9,0,100,100,0,0,58.61111111111111,50.0,"[50.0, 50.0, 50.0, 50.0, 50.0]",,,50.0,67.22222222222221,"[75.0, 63.888888888888886, 61.111111111111114, 61.111111111111114, 75.0]","[100, 100, 50, 100, 25, 100, 100, 100, 0, 100, 100, 50, 100, 25, 100, 0, 100, 0, 100, 100, 25, 100, 25, 100, 0, 100, 0, 100, 100, 25, 100, 25, 100, 0, 100, 0, 100, 100, 25, 100, 50, 100, 100, 100, 0]",100.0,100.0,35.0,100.0,30.0,100.0,40.0,100.0,0.0,75.0,"[100, 0, 100, 100]",100,100.0,0.0,100.0,100.0,,,,,,25.0,2,"[0.0, 50.0]",50.0,0.0,0.0,0.0,50.0,91.66666666666667,,100.0,95.0,,,80.0,,2,0.0,"[0, 0]",16.666666666666664,0.0,0.0,0.0,0.0,0.0,100.0,100.0,,,100.0,100.0,,,100.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,100.0,100.0,100.0,50.0,100.0,100.0,7.407407407407407,100.0,0.0,0.0,7.407407407407407,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,999.0,999.0
GMB_000077,Farafenni General Hospital,North Bank,Farafenni,SECONDARY,REGIONAL/PROVINCIAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH (GOVERNMENT),,PERIURBAN,BOTH OUT AND INPATIENT,TERTIARY,132740,100,100,100,0,0,56.38888888888889,36.66666666666667,"[66.66666666666667, 0.0, 0.0, 0.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0]",,23.333333333333336,50.0,76.11111111111111,"[97.22222222222223, 55.55555555555556, 66.66666666666667, 88.88888888888889, 72.22222222222223]","[100, 100, 100, 100, 75, 100, 100, 100, 100, 100, 100, 100, 100, 0, 0, 0, 100, 0, 100, 100, 100, 100, 100, 0, 100, 0, 0, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 0, 100, 50, 100, 100, 100, 100, 0]",100.0,80.0,100.0,90.0,75.0,40.0,80.0,80.0,40.0,100.0,"[100, 100, 100, nan]",100,100.0,100.0,100.0,,,,,,,,0,[],,,,,,72.05645161290323,,100.0,8.225806451612904,,,80.0,100.0,0,,[],16.666666666666664,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,70.37037037037037,100.0,0.0,0.0,70.37037037037037,,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,,7.879924953095685,533.0,42.0
