Q100,FI_2,FI_3,Q102,Q100a,Q105,Q106,Q105_a,Q106_a,Q109-Latitude,Q109-Longitude,Q109-Altitude,Q109-Accuracy,Q113,Q113_A,Q116,Q116_A,Q117,Q118,tHFA_A001,tHFA_A002
MDG_002741,RANDRIANAMBININY Rivolala,Madagascar,CHRR Alaotra Mangoro,Panel,Alaotra Mangoro,Ambatondrazaka,SECONDARY,MDG,-17.8352181,48.4243303,818.3,3.9,REGIONAL/PROVINCIAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,1482098
MDG_002915,TAMA KENMEGNE Leonel Jospin,Madagascar,CHU Tanambao I,Panel,Diana,Antsiranana I,TERTIARY,MDG,-12.2865026847369,49.2925400934347,49,271.7,SPECIALTY HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,TERTIARY,9
MDG_002749,RANDRIANAMBININY Rivolala,Madagascar,CHRD2 Andilamena,Panel,Alaotra Mangoro,Andilamena,SECONDARY,MDG,-17.0106222,48.5726172,907.3,3.9,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,125375
MDG_002804,Phil-Cédric MBE SAH,Madagascar,CHRD2 Ambalavao,Random,Haute Matsiatra,Ambalavao,SECONDARY,MDG,-21.8364926,46.9461099,993.1,3.9,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,351796
MDG_002735,RAMARCELIMANANTSOA Herinantenaina Michael,Madagascar,CHRR Atsimo Atsinanana,Panel,Atsimo Atsinanana,Farafangana,SECONDARY,MDG,-22.823419,47.8314627,0,600,REGIONAL/PROVINCIAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,9
MDG_002913,NGUEPI MBIAPEP Fernand Roger,Madagascar,CHU Profesora ZaGa Androva,Panel,Boeny,Mahajanga I,TERTIARY,MDG,-15.7190307,46.305968,0,1600,REGIONAL/PROVINCIAL REFERRAL HOSPITAL,,UNIVERSITY,,URBAN,BOTH OUT AND INPATIENT,TERTIARY,9
MDG_002861,NGUEPI MBIAPEP Fernand Roger,Madagascar,CHU Mahavoky Atsimo,Panel,Boeny,Mahajanga I,TERTIARY,MDG,-15.7087653,46.307362,0,800,REGIONAL/PROVINCIAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,TERTIARY,9
MDG_002022,RANDRIANAMBININY Rivolala,Madagascar,CSB2 Vohitsara,Random,Alaotra Mangoro,Amparafaravola,PRIMARY,MDG,-17.4006069,48.4930455,745.3,3.9,HEALTH CENTRE,,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,PRIMARY,7698
MDG_003489,AGHOAGNI DEMANOU Arlette Periclece,Madagascar,FSP_ OSTIE Behoririka,Random,Analamanga,Antananarivo Renivohitra,PRIMARY,MDG,-18.9032708,47.5287792,1275,15.2,CLINIC/DISPENSARY,,NGO/NOT-FOR-PROFIT,,URBAN,OUTPATIENT ONLY,PRIMARY,9
MDG_002827,TSIAVALA Heindro,Madagascar,CHRD2 Vohemar,Random,Sava,Vohimarina (Vohémar),SECONDARY,MDG,-13.3633285,49.9999679,0,500,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,9
MDG_002909,RAZAFIMAHATRATRA Miora Halinosy,Madagascar,CHU JRB,Panel,Analamanga,Antananarivo Renivohitra,TERTIARY,MDG,-18.9216457,47.5233545,1267.4,4.1,NATIONAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,TERTIARY,3000000
MDG_002787,RAMARCELIMANANTSOA Herinantenaina Michael,Madagascar,CHRD2 Vangaindrano,Panel,Atsimo Atsinanana,Vangaindrano,SECONDARY,MDG,-23.3530292,47.606553,41.2,366.4,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,9
MDG_002759,SAHONDRANIRINA Martine Clara,Madagascar,CHRD2 Ankazobe,Panel,Analamanga,Ankazobe,SECONDARY,MDG,-18.3126395,47.1126137,0,400,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,PERIURBAN,BOTH OUT AND INPATIENT,SECONDARY,235000
MDG_002930,TSIAVALA Heindro,Madagascar,CHRD2 Amboangibe,Random,Sava,Sambava,SECONDARY,MDG,-14.146853,49.8116742,61.9,3.9,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,RURAL,BOTH OUT AND INPATIENT,SECONDARY,9
MDG_002902,RABENJANIRINA Nantenaina (Supervisor),Madagascar,CHU SSPA,Random,Analamanga,Antananarivo Renivohitra,TERTIARY,MDG,-18.9042009,47.5236782,1254.3,16.4,NATIONAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH,,URBAN,OUTPATIENT ONLY,TERTIARY,3000000
MDG_002916,Phil-Cédric MBE SAH,Madagascar,CHU Tambohobe,Panel,Haute Matsiatra,Fianarantsoa I,TERTIARY,MDG,-21.4443342,47.0872595,1134.5,4.6,OTHER (SPECIFY),CHU,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,TERTIARY,9
MDG_002762,RAMANEHOARIMALALA Fanjanirina Valisoa,Madagascar,CHRD2 Ambohimangakely,Random,Analamanga,Antananarivo Avaradrano,SECONDARY,MDG,-18.9002767,47.5861567,1288.7,4.4,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,325647
MDG_002858,Phil-Cédric MBE SAH,Madagascar,CHU Andrainjato,Panel,Haute Matsiatra,Fianarantsoa I,TERTIARY,MDG,-21.4618186,47.1098863,1141.9,3.4,OTHER (SPECIFY),Centre Hospitalier Universitaire (CHU),MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,TERTIARY,9
MDG_003631,FITAHIANANAHARY Michael Milison,Madagascar,FSP Indosuma Toliara,Random,Atsimo Andrefana,Toliara I,PRIMARY,MDG,-23.3379344,43.6815697,13.1,36.9,HEALTH POST,,OTHER (SPECIFY),Dispensaire pour ses travailleurs,PERIURBAN,OUTPATIENT ONLY,PRIMARY,9
MDG_002837,NZICHEU GUEBEYI AUSTER BRICE (Supervisor),Madagascar,CHRD1 Betafo Avaratsena,Random,Vakinankaratra,Betafo,SECONDARY,MDG,-19.8355387,46.8564609,1400.7,3,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,350469
MDG_002732,NZICHEU GUEBEYI AUSTER BRICE (Supervisor),Madagascar,CHRR Vakinankaratra,Panel,Vakinankaratra,Antsirabe I,SECONDARY,MDG,-19.8722681,47.0281615,1513.3,4.9,REGIONAL/PROVINCIAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,TERTIARY,9
MDG_002834,NZICHEU GUEBEYI AUSTER BRICE (Supervisor),Madagascar,CHRD2 Ambatolampy,Random,Vakinankaratra,Ambatolampy,SECONDARY,MDG,-19.3750211,47.4318929,1594.7,4,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,311312
MDG_002813,RALAIVAOZANDRY lucien Christophe,Madagascar,CHRD1 Arivonimamo,Random,Itasy,Arivonimamo,SECONDARY,MDG,-19.0111652,47.1809793,1379.3,4.5,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,PERIURBAN,BOTH OUT AND INPATIENT,SECONDARY,400834
MDG_000270,RALAIVAOZANDRY lucien Christophe,Madagascar,CSB2 Ambatomanga,Random,Itasy,Arivonimamo,PRIMARY,MDG,-18.8256667,47.2116933,1350.8,5,HEALTH CENTRE,,MINISTRY OF HEALTH,,RURAL,BOTH OUT AND INPATIENT,PRIMARY,8416
MDG_000305,RALAIVAOZANDRY lucien Christophe,Madagascar,CSB2 Ambohinaivo,Random,Itasy,Miarinarivo,PRIMARY,MDG,-18.9578229,46.9766476,1330.2,4.8,HEALTH CENTRE,,MINISTRY OF HEALTH,,RURAL,BOTH OUT AND INPATIENT,PRIMARY,11009
MDG_000379,NZICHEU GUEBEYI AUSTER BRICE (Supervisor),Madagascar,CSB2 Amboniandrefana,Random,Vakinankaratra,Antanifotsy,PRIMARY,MDG,-19.6273221,47.3230914,1597.5,4.5,HEALTH CENTRE,,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,PRIMARY,10226
MDG_002814,RALAIVAOZANDRY lucien Christophe,Madagascar,CHRD2 Soavinandriana,Panel,Itasy,Soavinandriana,SECONDARY,MDG,-19.1659154,46.7422854,1587.5,4.7,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,PERIURBAN,BOTH OUT AND INPATIENT,SECONDARY,100000
MDG_002912,FITAHIANANAHARY Michael Milison,Madagascar,CHU Mitsinjo Betanimena,Panel,Atsimo Andrefana,Toliara II,TERTIARY,MDG,-23.3367151,43.683304,14,56.2,NATIONAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH,,PERIURBAN,BOTH OUT AND INPATIENT,TERTIARY,9
MDG_002910,RABENJANIRINA Nantenaina (Supervisor),Madagascar,CHU JRA,Panel,Analamanga,Antananarivo Renivohitra,TERTIARY,MDG,-18.9197647,47.5197992,1250.8,4.9,NATIONAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,TERTIARY,150000
MDG_001121,Phil-Cédric MBE SAH,Madagascar,CSB2 Analaliry,Random,Ihorombe,Ihosy,PRIMARY,MDG,-22.6135776,46.2289755,745.8,4.4,HEALTH CENTRE,,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,PRIMARY,15271
MDG_000340,RALAIVAOZANDRY lucien Christophe,Madagascar,CSB2 Ankaranana,Random,Itasy,Soavinandriana,PRIMARY,MDG,-19.0498601,46.6208268,1019.2,4.7,HEALTH CENTRE,,MINISTRY OF HEALTH,,RURAL,BOTH OUT AND INPATIENT,PRIMARY,9718
MDG_002812,Phil-Cédric MBE SAH,Madagascar,CHRD1 Ivohibe,Panel,Ihorombe,Ivohibe,SECONDARY,MDG,-22.4077929,46.1353844,744.9,3.6,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,RURAL,BOTH OUT AND INPATIENT,SECONDARY,72077
MDG_002736,Phil-Cédric MBE SAH,Madagascar,CHRR Ihorombe,Panel,Ihorombe,Ihosy,SECONDARY,MDG,-22.4030311,46.130585,729.5,3,REGIONAL/PROVINCIAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,521210
MDG_002784,Phil-Cédric MBE SAH,Madagascar,CHRD2 Sakaraha,Random,Atsimo Andrefana,Sakaraha,SECONDARY,MDG,-22.9055169,44.5306881,477.8,4.6,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,RURAL,BOTH OUT AND INPATIENT,SECONDARY,186063
MDG_002911,FITAHIANANAHARY Michael Milison,Madagascar,CHU Antanambao,Panel,Atsimo Andrefana,Toliara I,TERTIARY,MDG,-23.3528194,43.6759265,-35,11,NATIONAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,TERTIARY,9
MDG_002811,Phil-Cédric MBE SAH,Madagascar,CHRD2 Ranohira,Random,Ihorombe,Ihosy,SECONDARY,MDG,-22.5579873,45.4132227,847.2,4.9,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,RURAL,BOTH OUT AND INPATIENT,SECONDARY,130078
MDG_002900,RABENJANIRINA Nantenaina (Supervisor),Madagascar,CHU SMA,Random,Analamanga,Ambohidratrimo,TERTIARY,MDG,-18.7982199,47.4198701,1305.9,4.6,NATIONAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH,,PERIURBAN,BOTH OUT AND INPATIENT,TERTIARY,100000
MDG_002917,RALAIVAOZANDRY lucien Christophe,Madagascar,CHU Analakininina,Panel,Atsinanana,Toamasina I,TERTIARY,MDG,-18.1430405,49.4175307,2.6,4.9,NATIONAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,TERTIARY,9
MDG_002734,RAKOTONOMENJANAHARY Tovohandry Jean,Madagascar,CHRR Amoron'i Mania,Random,Amoron'i Mania,Ambositra,SECONDARY,MDG,-20.54125,47.2418767,1343.7,4.8,REGIONAL/PROVINCIAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,980036
MDG_002899,RAMANEHOARIMALALA Fanjanirina Valisoa,Madagascar,CHU Anosiala,Random,Analamanga,Ambohidratrimo,TERTIARY,MDG,-18.7948969,47.4216773,1338.7,4.6,NATIONAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH,,PERIURBAN,BOTH OUT AND INPATIENT,TERTIARY,470221
MDG_002758,RAMANEHOARIMALALA Fanjanirina Valisoa,Madagascar,CHRD1 Anjozorobe,Random,Analamanga,Anjozorobe,SECONDARY,MDG,-18.4022771,47.879634,1285.7,4.3,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,RURAL,BOTH OUT AND INPATIENT,SECONDARY,130400
MDG_002897,Rakotonindriana Hanitratiavina,Madagascar,CHRR Fitovinany,Random,Fitovinany,Manakara Atsimo,SECONDARY,MDG,-22.1414806,48.0113491,9.9,5,REGIONAL/PROVINCIAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,9
MDG_002756,RAZAFIMAHATRATRA Miora Halinosy,Madagascar,CHRD1  Andramasina,Random,Analamanga,Andramasina,SECONDARY,MDG,-19.189134,47.5902034,1376.5,4.8,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,RURAL,BOTH OUT AND INPATIENT,TERTIARY,190000
MDG_001695,TAMA KENMEGNE Leonel Jospin,Madagascar,CSB1 Andranovo,Random,Sofia,Befandriana Avaratra,PRIMARY,MDG,-15.1531795,48.4984395,237.7,4.9,HEALTH CENTRE,,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,PRIMARY,4474
MDG_002918,RALAIVAOZANDRY lucien Christophe,Madagascar,CHU Morafeno,Panel,Atsinanana,Toamasina I,TERTIARY,MDG,-18.1362952,49.4064351,4.6,4.6,NATIONAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,TERTIARY,9
MDG_002843,Rakotonindriana Hanitratiavina,Madagascar,CHRD1 Vohipeno,Random,Fitovinany,Vohipeno,SECONDARY,MDG,-22.3527483,47.8423268,31.2,4.8,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,165223
MDG_003120,SAHONDRANIRINA Martine Clara,Madagascar,CSB1 Antanisoa,Random,Bongolava,Tsiroanomandidy,PRIMARY,MDG,-18.6115664,46.1541302,845.6,8.8,HEALTH CENTRE,,MINISTRY OF HEALTH,,RURAL,BOTH OUT AND INPATIENT,PRIMARY,7894
MDG_003746,SAHONDRANIRINA Martine Clara,Madagascar,FSP_Dr Odilon Ambalanirana,Random,Bongolava,Tsiroanomandidy,PRIMARY,MDG,-18.7579879,46.5146047,1013.7,22.7,CLINIC/DISPENSARY,,PRIVATE-FOR-PROFIT,,RURAL,OUTPATIENT ONLY,PRIMARY,5000
MDG_002792,RALAIVAOZANDRY lucien Christophe,Madagascar,CHRD2 Vatomandry,Random,Atsinanana,Vatomandry,SECONDARY,MDG,-19.3305344,48.9799301,5.2,4.1,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,PERIURBAN,BOTH OUT AND INPATIENT,SECONDARY,9
MDG_002830,TAMA KENMEGNE Leonel Jospin,Madagascar,CHRD1 Befandriana Avaratra,Random,Sofia,Befandriana Avaratra,SECONDARY,MDG,-15.2556063,48.5392151,278.2,2.9,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,301681
MDG_002753,RAKOTONOMENJANAHARY Tovohandry Jean,Madagascar,CHRD2 Fandriana,Random,Amoron'i Mania,Fandriana,SECONDARY,MDG,-20.2489871,47.3829462,1393.7,4.8,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,248535
MDG_002777,FITAHIANANAHARY Michael Milison,Madagascar,CHRD2 Ampanihy Andrefana,Random,Atsimo Andrefana,Ampanihy Ouest,SECONDARY,MDG,-24.6975669,44.7463591,239,15.1,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,RURAL,BOTH OUT AND INPATIENT,SECONDARY,9
MDG_002751,RANDRIANAMBININY Rivolala,Madagascar,CHRD2 Moramanga,Random,Alaotra Mangoro,Moramanga,SECONDARY,MDG,-18.9486676,48.238715,941.4,3.9,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,282348
MDG_001792,RALAIVAOZANDRY lucien Christophe,Madagascar,CSB2 Tsivangiana,Random,Atsinanana,Vatomandry,PRIMARY,MDG,-19.6524588,48.7841873,10.3,4.9,HEALTH CENTRE,,MINISTRY OF HEALTH,,RURAL,BOTH OUT AND INPATIENT,PRIMARY,13626
MDG_002898,Rakotonindriana Hanitratiavina,Madagascar,CHRR Mananjary,Random,Vatovavy,Mananjary,SECONDARY,MDG,-21.2134852,48.3551282,5.5,5,REGIONAL/PROVINCIAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,851251
MDG_002730,SAHONDRANIRINA Martine Clara,Madagascar,CHRR Bongolava,Panel,Bongolava,Tsiroanomandidy,SECONDARY,MDG,-18.7725516,46.0486056,868,3.9,REGIONAL/PROVINCIAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,810214
MDG_003758,SAHONDRANIRINA Martine Clara,Madagascar,FSP_CMC Ambatofotsy Est,Random,Bongolava,Tsiroanomandidy,PRIMARY,MDG,-19.136029,46.0401542,781.4,14.8,HEALTH CENTRE,,MISSION/FAITH-BASED,,RURAL,BOTH OUT AND INPATIENT,PRIMARY,30000
MDG_001744,TAMA KENMEGNE Leonel Jospin,Madagascar,CSB2 Tsaratanana,Random,Sofia,Mandritsara,PRIMARY,MDG,-15.9627077,48.8374736,321.9,4.9,HEALTH CENTRE,,MINISTRY OF HEALTH,,RURAL,BOTH OUT AND INPATIENT,PRIMARY,8736
MDG_002842,Rakotonindriana Hanitratiavina,Madagascar,CHRD2 Nosy Varika,Random,Vatovavy,Nosy Varika,SECONDARY,MDG,-20.5878709,48.5354219,15.8,5,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,9
MDG_000863,Phil-Cédric MBE SAH,Madagascar,CSB2 Talata Ampano,Random,Haute Matsiatra,Vohibato,PRIMARY,MDG,-21.563198,47.0376164,1158.8,4.4,HEALTH CENTRE,,MINISTRY OF HEALTH,,PERIURBAN,OUTPATIENT ONLY,PRIMARY,19845
MDG_002750,RANDRIANAMBININY Rivolala,Madagascar,CHRD2 Anosibe An'Ala,Panel,Alaotra Mangoro,Anosibe An'ala,SECONDARY,MDG,-19.4366222,48.2053014,565.8,1.2,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,RURAL,BOTH OUT AND INPATIENT,SECONDARY,130021
MDG_002793,RALAIVAOZANDRY lucien Christophe,Madagascar,CHRD2 Brickaville,Random,Atsinanana,Vohibinany (Brickaville),SECONDARY,MDG,-18.8184471,49.0720317,3.2,4.7,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,PERIURBAN,BOTH OUT AND INPATIENT,SECONDARY,9
MDG_003031,TSIAVALA Heindro,Madagascar,HP_Clinique Médico chirurgicale LES FIDELES,Random,Sava,Sambava,PRIMARY,MDG,-14.2737488,50.1123549,56.4,3.9,DISTRICT HOSPITAL,,PRIVATE-FOR-PROFIT,,URBAN,BOTH OUT AND INPATIENT,PRIMARY,9
MDG_002819,RAMANEHOARIMALALA Fanjanirina Valisoa,Madagascar,CHRD2 Belo sur Tsiribihina,Random,Menabe,Belo Sur Tsiribihina,SECONDARY,MDG,-19.7000842,44.5472399,18.5,4.8,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,155725
MDG_003704,RALAIVAOZANDRY lucien Christophe,Madagascar,FSP_EKAR Ursulline Brickaville,Random,Atsinanana,Vohibinany (Brickaville),PRIMARY,MDG,-18.7347767,48.9794917,26.9,4.7,CLINIC/DISPENSARY,,MINISTRY OF HEALTH,,RURAL,BOTH OUT AND INPATIENT,PRIMARY,25000
MDG_002833,TAMA KENMEGNE Leonel Jospin,Madagascar,CHRD1 Mandritsara,Random,Sofia,Mandritsara,SECONDARY,MDG,-15.8401006,48.8275905,316.5,3.9,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,356547
MDG_002742,TIBA Fils Aymeric,Madagascar,CHRR Analanjirofo,Random,Analanjirofo,Fenoarivo Atsinanana,SECONDARY,MDG,-17.3827148,49.4200955,3.7,5,REGIONAL/PROVINCIAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,2563000
MDG_002770,TIBA Fils Aymeric,Madagascar,CHRD1 Soanierana Ivongo,Panel,Analanjirofo,Soanierana Ivongo,SECONDARY,MDG,-16.9211669,49.5860974,0,200,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,TERTIARY,169370
MDG_002798,NGUEPI MBIAPEP Fernand Roger,Madagascar,CHRD1 Mitsinjo,Random,Boeny,Mitsinjo,SECONDARY,MDG,-16.0084653,45.8712271,0,20,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,9
MDG_002924,NGUEPI MBIAPEP Fernand Roger,Madagascar,CHRD2 Namakia,Random,Boeny,Mitsinjo,SECONDARY,MDG,-15.91603,45.8413683,-20.9,577,REGIONAL/PROVINCIAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,SECONDARY,9
MDG_002797,NGUEPI MBIAPEP Fernand Roger,Madagascar,CHRD2 Marovoay,Random,Boeny,Marovoay,SECONDARY,MDG,-16.1124897,46.6479693,15.4,7.9,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,9
MDG_002796,NGUEPI MBIAPEP Fernand Roger,Madagascar,CHRD2 Ambatoboeny,Random,Boeny,Ambatoboeny,SECONDARY,MDG,-16.470325,46.7188218,19.1,9,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,9
MDG_003731,NGUEPI MBIAPEP Fernand Roger,Madagascar,FSP_Marie Stops Madagascar,Random,Boeny,Mahajanga I,PRIMARY,MDG,-15.7124607,46.3174966,3.9,20,HEALTH CENTRE,,PRIVATE-FOR-PROFIT,,URBAN,OUTPATIENT ONLY,PRIMARY,9
