Q100,FI_2,FI_3,Q102,Q100a,Q105,Q106,Q105_a,Q106_a,Q109-Latitude,Q109-Longitude,Q109-Altitude,Q109-Accuracy,Q113,Q113_A,Q116,Q116_A,Q117,Q118,tHFA_A001,tHFA_A002
LBR_000367,Johnson Bernard,Liberia,JJ Dossen Hospital,Random,Maryland,Harper District,TERTIARY,LBR,4.3776321,-7.7113583,25.5,3.6,NATIONAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH,,PERIURBAN,BOTH OUT AND INPATIENT,TERTIARY,27433
LBR_000528,Jenninah N. Okiror,Liberia,TB Annex Hospital,Panel,Montserrado,Central Monrovia district,SECONDARY,LBR,6.26325845,-10.71443367,21.1,60,NATIONAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,TERTIARY,9
LBR_000522,Jenninah N. Okiror,Liberia,SDA Cooper Memorial Hospital,Panel,Montserrado,Central Monrovia district,SECONDARY,LBR,6.296673906323098,-10.78048689040201,10.6,50,OTHER GENERAL HOSPITAL,,MISSION/FAITH-BASED,,URBAN,BOTH OUT AND INPATIENT,TERTIARY,9
LBR_000498,Jenninah N. Okiror,Liberia,JF Kennedy Medical Center,Random,Montserrado,Central Monrovia district,TERTIARY,LBR,6.287231699382314,-10.773647208012058,10.6,40,NATIONAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,TERTIARY,9
LBR_000907,Larry Martin Tuah,Liberia,F J Grante Hospital,Panel,Sinoe,Greenville District,SECONDARY,LBR,5.0086813,-9.0365733,67.8,12.5,OTHER GENERAL HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,17908
LBR_000914,Larry Martin Tuah,Liberia,Tuzon Clinic,Random,Sinoe,Jeade District,PRIMARY,LBR,5.0955305,-8.4972634,122.2,4.9,CLINIC/DISPENSARY,,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,PRIMARY,3703
LBR_000903,Larry Martin Tuah,Liberia,Kwitatuzon Clinic,Random,Sinoe,Dugbe River District,PRIMARY,LBR,4.9969894,-8.7860292,84.7,9.4,CLINIC/DISPENSARY,,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,PRIMARY,1082
LBR_000008,Amelia Benson,Liberia,Gayah Hill Clinic,Random,Bomi,Klay,PRIMARY,LBR,6.762256,-10.9117754,74.1,4.7,OTHER (SPECIFY),Clinic,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,PRIMARY,3131
LBR_000021,Amelia Benson,Liberia,Liberia Government Hospital (Bomi),Panel,Bomi,Senjeh,SECONDARY,LBR,6.866665,-10.8302283,123.8,3.9,REGIONAL/PROVINCIAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH,,RURAL,BOTH OUT AND INPATIENT,SECONDARY,30391
LBR_000150,Amelia Benson,Liberia,Bomboja Clinic,Random,Grand Cape Mount,Garwula District,PRIMARY,LBR,6.6224789,-11.0858676,59.8,4.9,OTHER (SPECIFY),Clinic,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,PRIMARY,3228
LBR_000168,Amelia Benson,Liberia,Bangorma Community Clinic,Random,Grand Cape Mount,Tewor District,PRIMARY,LBR,7.0821903,-11.2125338,81.2,4.8,OTHER (SPECIFY),Clinic,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,PRIMARY,4189
LBR_000062,Marcus Saye Payekar,Liberia,Garmue Clinic,Random,Bong,Panta,PRIMARY,LBR,7.128035,-9.2277056,293.1,3.9,CLINIC/DISPENSARY,,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,PRIMARY,8986
LBR_000212,Larry Martin Tuah,Liberia,Rally Time Hospital,Panel,Grand Kru,Barclayville District,TERTIARY,LBR,4.5749722,-8.2216694,36.7,4.9,OTHER GENERAL HOSPITAL,,MINISTRY OF HEALTH,,PERIURBAN,BOTH OUT AND INPATIENT,TERTIARY,5806
LBR_000070,Marcus Saye Payekar,Liberia,Beletanda,Random,Bong,Sanoyea,PRIMARY,LBR,7.1396638,-9.8422213,240.6,3.9,CLINIC/DISPENSARY,,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,PRIMARY,2964
LBR_000281,Yarsiah Boldoe Toe,Liberia,Zenalormai Clinic,Random,Lofa,Voinjama District,PRIMARY,LBR,8.3298092,-9.8366527,637.8,4.9,CLINIC/DISPENSARY,,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,PRIMARY,1864
LBR_000277,Yarsiah Boldoe Toe,Liberia,Tellewoyan Memorial Hospital,Panel,Lofa,Voinjama District,SECONDARY,LBR,8.4241834,-9.7497893,603.4,4.4,REGIONAL/PROVINCIAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,24450
LBR_000270,Yarsiah Boldoe Toe,Liberia,Bondi Clinic,Random,Lofa,Voinjama District,PRIMARY,LBR,8.2693698,-9.7599909,576.4,5,CLINIC/DISPENSARY,,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,PRIMARY,4900
LBR_000271,Yarsiah Boldoe Toe,Liberia,Duogomai Clinic,Random,Lofa,Voinjama District,PRIMARY,LBR,8.1960634,-9.7271567,539.3,4.7,CLINIC/DISPENSARY,,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,PRIMARY,3416
LBR_000285,Yarsiah Boldoe Toe,Liberia,Curran Lutheran Hospital,Random,Lofa,Zorzor District,TERTIARY,LBR,7.7754936,-9.4333245,504.5,4.5,OTHER (SPECIFY),Faith Base,PRIVATE-FOR-PROFIT,,URBAN,BOTH OUT AND INPATIENT,TERTIARY,7576
LBR_000286,Yarsiah Boldoe Toe,Liberia,Fissibu Clinic,Random,Lofa,Zorzor District,PRIMARY,LBR,7.8235893,-9.4682364,477.4,4.9,CLINIC/DISPENSARY,,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,PRIMARY,5680
LBR_000038,Marcus Saye Payekar,Liberia,Determiner Clinic,Panel,Bong,Jorquelleh,PRIMARY,LBR,6.9972054,-9.4674741,278.7,3.9,CLINIC/DISPENSARY,,PRIVATE-FOR-PROFIT,,PERIURBAN,OUTPATIENT ONLY,PRIMARY,9
LBR_000160,Amelia Benson,Liberia,Mbaloma Clinic,Random,Grand Cape Mount,Gola konneh District,PRIMARY,LBR,6.9589932,-10.9981111,110.4,4.7,OTHER (SPECIFY),Clinic,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,PRIMARY,4941
LBR_000163,Amelia Benson,Liberia,Bamballa Clinic,Random,Grand Cape Mount,Porkpa District,PRIMARY,LBR,7.2220165,-11.1727695,110.4,4.8,OTHER (SPECIFY),Clinic,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,PRIMARY,12897
LBR_000772,Irene Y. GAYE,Liberia,Yeagbah Town Clinic,Random,Montserrado,Todee District,PRIMARY,LBR,6.6604845,-10.4890307,136.8,4.5,CLINIC/DISPENSARY,,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,PRIMARY,5895
LBR_000263,Yarsiah Boldoe Toe,Liberia,Sacromu Clinic,Random,Lofa,Salayea District,PRIMARY,LBR,7.7219728,-9.4361662,517.4,4.9,CLINIC/DISPENSARY,,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,PRIMARY,3557
LBR_000207,Larry Martin Tuah,Liberia,Barclayville Health Center,Panel,Grand Kru,Barclayville District,SECONDARY,LBR,4.6726119,-8.2331935,60,4.1,HEALTH CENTRE,,MINISTRY OF HEALTH,,URBAN,OUTPATIENT ONLY,SECONDARY,6952
LBR_000810,Prince Dehnue,Liberia,E & J Medical Hospital,Random,Nimba,Sanniquelleh Mahn District,TERTIARY,LBR,7.2136372,-8.9905153,345.2,4.4,NATIONAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH,,PERIURBAN,BOTH OUT AND INPATIENT,TERTIARY,12328
LBR_000817,Prince Dehnue,Liberia,G.W. Harley Hospital,Random,Nimba,Sanniquelleh Mahn District,TERTIARY,LBR,7.3572223,-8.7140599,470.1,4.6,NATIONAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH,,PERIURBAN,BOTH OUT AND INPATIENT,TERTIARY,28305
LBR_000368,Johnson Bernard,Liberia,Little Wlebo Clinic,Random,Maryland,Harper District,PRIMARY,LBR,4.4492733,-7.7456333,57,4,CLINIC/DISPENSARY,,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,PRIMARY,886
LBR_000365,Johnson Bernard,Liberia,Cavalla Clinic,Random,Maryland,Harper District,PRIMARY,LBR,4.3637718,-7.5887828,34.8,4.8,CLINIC/DISPENSARY,,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,PRIMARY,5710
LBR_000034,Marcus Saye Payekar,Liberia,Charles B Dunbar Hospital,Panel,Bong,Jorquelleh,TERTIARY,LBR,7.0045275,-9.4771804,255.8,1,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,PERIURBAN,BOTH OUT AND INPATIENT,TERTIARY,60215
LBR_000180,Amelia Benson,Liberia,WAHO  Health Center,Panel,Grand Cape Mount,Tewor District,SECONDARY,LBR,7.008276,-11.365395,43.2,4.7,HEALTH CENTRE,,MINISTRY OF HEALTH,,RURAL,BOTH OUT AND INPATIENT,SECONDARY,4655
LBR_000337,Samuel P Peters Jr.,Liberia,Boye Town Clinic,Random,Margibi,Mambah-Kaba District,PRIMARY,LBR,6.2062483,-10.5544667,31.6,5,MATERNAL/CHILD HEALTH CLINIC,,PRIVATE-FOR-PROFIT,,PERIURBAN,OUTPATIENT ONLY,PRIMARY,2115
LBR_000335,Samuel P Peters Jr.,Liberia,14th Military Hospital,Panel,Margibi,Mambah-Kaba District,TERTIARY,LBR,6.2167571,-10.564971,42.9,5,REGIONAL/PROVINCIAL REFERRAL HOSPITAL,,MILITARY/POLICE/NATIONAL GUARD,,PERIURBAN,BOTH OUT AND INPATIENT,TERTIARY,9
LBR_000358,Samuel P Peters Jr.,Liberia,Unification Town Health Center,Random,Margibi,Mambah-Kaba District,PRIMARY,LBR,6.2458302,-10.3527609,42,4.7,HEALTH CENTRE,,MINISTRY OF HEALTH,,PERIURBAN,BOTH OUT AND INPATIENT,PRIMARY,9
LBR_000297,Samuel P Peters Jr.,Liberia,Dolo's Town Health Center,Random,Margibi,Firestone District,SECONDARY,LBR,6.2517582,-10.3566126,40.6,4.9,HEALTH CENTRE,,MINISTRY OF HEALTH,,PERIURBAN,BOTH OUT AND INPATIENT,SECONDARY,9545
LBR_000670,Samuel P Peters Jr.,Liberia,James N. David Memorial Hospital,Random,Montserrado,Somalia Drive District,TERTIARY,LBR,6.3029586,-10.7057485,43.4,4.7,REGIONAL/PROVINCIAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH,,PERIURBAN,BOTH OUT AND INPATIENT,TERTIARY,38872
LBR_000334,Samuel P Peters Jr.,Liberia,Yeamai Clinic,Random,Margibi,Kakata District,PRIMARY,LBR,6.7473165,-10.2852473,139.8,4.4,MATERNAL/CHILD HEALTH CLINIC,,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,PRIMARY,5186
LBR_000937,Samuel P Peters Jr.,Liberia,CH Rennie Hospital,Random,Margibi,Kakata District,TERTIARY,LBR,6.5481765,-10.335063,117.7,4.9,REGIONAL/PROVINCIAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH,,PERIURBAN,BOTH OUT AND INPATIENT,TERTIARY,7196
LBR_000433,Jenninah N. Okiror,Liberia,Redemption Hospital,Panel,Montserrado,Bushrod District,TERTIARY,LBR,6.369818171180132,-10.792712387386516,5.7,35,NATIONAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH,,PERIURBAN,BOTH OUT AND INPATIENT,TERTIARY,82991
LBR_000382,Johnson Bernard,Liberia,Pleebo Health Center,Random,Maryland,Pleebo District,PRIMARY,LBR,4.5980487,-7.6673447,92.5,4.5,HEALTH CENTRE,,MINISTRY OF HEALTH,,PERIURBAN,BOTH OUT AND INPATIENT,PRIMARY,29050
LBR_000889,Johnson Bernard,Liberia,Sarbo Health Center,Panel,River Gee,Sarbo District,SECONDARY,LBR,5.1315833,-7.7324315,211.2,4.8,HEALTH CENTRE,,MINISTRY OF HEALTH,,RURAL,BOTH OUT AND INPATIENT,SECONDARY,4402
LBR_000816,Prince Dehnue,Liberia,Ganta Rehabilitation,Random,Nimba,Sanniquelleh Mahn District,TERTIARY,LBR,7.2410305,-8.9697715,336.5,4.9,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,RURAL,BOTH OUT AND INPATIENT,TERTIARY,24145
LBR_000779,Prince Dehnue,Liberia,Gbeivonwea Clinic,Random,Nimba,Gbehlay-Geh District,PRIMARY,LBR,7.0817099,-8.4167767,363.3,4.6,CLINIC/DISPENSARY,,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,PRIMARY,5762
LBR_000783,Prince Dehnue,Liberia,Kpairplay Clinic,Random,Nimba,Gbehlay-Geh District,PRIMARY,LBR,7.2008257,-8.5520941,376.8,4.9,CLINIC/DISPENSARY,,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,PRIMARY,3459
LBR_000788,Prince Dehnue,Liberia,Youhnlay Clinic,Random,Nimba,Gbehlay-Geh District,PRIMARY,LBR,7.3411439,-8.4474779,412.1,4.9,CLINIC/DISPENSARY,,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,PRIMARY,6866
LBR_000496,Irene Y. GAYE,Liberia,Hydro MERCI Clinic,Random,Montserrado,Central Monrovia district,PRIMARY,LBR,6.2788909,-10.7502207,44.5,5,MATERNAL/CHILD HEALTH CLINIC,,MINISTRY OF HEALTH,,PERIURBAN,BOTH OUT AND INPATIENT,PRIMARY,9
LBR_000051,Marcus Saye Payekar,Liberia,Gbecohn Clinic,Random,Bong,Kokoyah,PRIMARY,LBR,6.6703404,-9.4336027,314,2.5,CLINIC/DISPENSARY,,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,PRIMARY,9774
LBR_000080,Marcus Saye Payekar,Liberia,Phebe Hospital,Panel,Bong,Suakoko,TERTIARY,LBR,7.0283105,-9.5539813,319.4,1.4,DISTRICT HOSPITAL,,PRIVATE-FOR-PROFIT,,PERIURBAN,BOTH OUT AND INPATIENT,TERTIARY,40180
LBR_000440,Jenninah N. Okiror,Liberia,Slipway Clinic,Panel,Montserrado,Bushrod District,PRIMARY,LBR,6.314409638417372,-10.798600161757838,6.1,52.3,CLINIC/DISPENSARY,,MINISTRY OF HEALTH,,URBAN,OUTPATIENT ONLY,PRIMARY,45884
LBR_000649,Irene Y. GAYE,Liberia,Blessing Maternity Clinic,Random,Montserrado,Somalia Drive District,PRIMARY,LBR,6.2944958,-10.7060008,27,4.9,MATERNAL/CHILD HEALTH CLINIC,,MINISTRY OF HEALTH,,PERIURBAN,BOTH OUT AND INPATIENT,PRIMARY,9
LBR_000068,Marcus Saye Payekar,Liberia,Tokpaipolu Clinic,Random,Bong,Salala,PRIMARY,LBR,6.6542335,-9.8723417,249,2.6,CLINIC/DISPENSARY,,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,PRIMARY,2121
LBR_000540,Hawa Princess Massaquoi,Liberia,Agape Health Clinic,Random,Montserrado,Commonwealth District,PRIMARY,LBR,6.2734648,-10.6796417,35.3,4.7,CLINIC/DISPENSARY,,MINISTRY OF HEALTH,,URBAN,OUTPATIENT ONLY,PRIMARY,9
LBR_000547,Hawa Princess Massaquoi,Liberia,Benson Hospital,Random,Montserrado,Commonwealth District,TERTIARY,LBR,6.2836248,-10.6898417,48.4,3.9,NATIONAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,TERTIARY,10000
LBR_000419,Hawa Princess Massaquoi,Liberia,Mawah Health Center,Panel,Montserrado,Bushrod District,PRIMARY,LBR,6.32535,-10.80085,45,3.9,HEALTH CENTRE,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,PRIMARY,9
LBR_000767,Hawa Princess Massaquoi,Liberia,Koon Town Clinic,Panel,Montserrado,Todee District,PRIMARY,LBR,6.3349235,-10.7832588,0,1900,MATERNAL/CHILD HEALTH CLINIC,,MINISTRY OF HEALTH,,URBAN,OUTPATIENT ONLY,PRIMARY,9
LBR_000748,Irene Y. GAYE,Liberia,Home of Dignity Health Center,Panel,Montserrado,St Paul River District,PRIMARY,LBR,6.4339832,-10.7626688,41.2,3.9,HEALTH CENTRE,,MINISTRY OF HEALTH,,PERIURBAN,BOTH OUT AND INPATIENT,PRIMARY,1046
LBR_000250,Yarsiah Boldoe Toe,Liberia,Kolahun Hospital,Random,Lofa,Kolahun District,TERTIARY,LBR,7.0503342,-8.9630464,19912.9,227.5,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,RURAL,BOTH OUT AND INPATIENT,TERTIARY,18836
LBR_000230,Yarsiah Boldoe Toe,Liberia,Foya Boma Hospital,Panel,Lofa,Foya District,SECONDARY,LBR,8.3544641,-10.2051736,0,1900,DISTRICT HOSPITAL,,OTHER (SPECIFY),Faith Based,RURAL,BOTH OUT AND INPATIENT,TERTIARY,23846
LBR_000253,Yarsiah Boldoe Toe,Liberia,Mbalotahun clinic,Random,Lofa,Kolahun District,PRIMARY,LBR,8.2200079,-10.1527735,552.2,4.9,CLINIC/DISPENSARY,,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,PRIMARY,1818
LBR_000637,Irene Y. GAYE,Liberia,Wein Town Community Clinic,Random,Montserrado,Commonwealth District,PRIMARY,LBR,6.3188411,-10.6689018,46.8,10.2,MATERNAL/CHILD HEALTH CLINIC,,MINISTRY OF HEALTH,,PERIURBAN,BOTH OUT AND INPATIENT,PRIMARY,3000
LBR_000599,Hawa Princess Massaquoi,Liberia,Medicover Clinic,Panel,Montserrado,Commonwealth District,PRIMARY,LBR,6.2958033,-10.6808817,48.5,4.5,MATERNAL/CHILD HEALTH CLINIC,,PRIVATE-FOR-PROFIT,,URBAN,BOTH OUT AND INPATIENT,PRIMARY,10000
LBR_000030,Marcus Saye Payekar,Liberia,Bong Medical Hospital,Panel,Bong,Fuamah,TERTIARY,LBR,6.8067028,-10.3558852,326.1,2.6,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,RURAL,BOTH OUT AND INPATIENT,TERTIARY,21401
LBR_000307,Ernest Edward Hallowanger,Liberia,Salala Rubber Corporation Health Center,Random,Margibi,Gibi District,SECONDARY,LBR,6.654479764408094,-10.128277810299888,130.9,4.8,HEALTH CENTRE,,MINISTRY OF HEALTH,,RURAL,BOTH OUT AND INPATIENT,SECONDARY,8204
LBR_000612,Hawa Princess Massaquoi,Liberia,Paynesville City Clinic,Panel,Montserrado,Commonwealth District,PRIMARY,LBR,6.2977499,-10.6988083,-0.8,4.7,CLINIC/DISPENSARY,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,PRIMARY,9
LBR_000459,Hawa Princess Massaquoi,Liberia,Camp Sandee Ware Clinic,Random,Montserrado,Careysburg District,PRIMARY,LBR,6.4303115,-10.5423385,74.7,4.8,CLINIC/DISPENSARY,,MINISTRY OF HEALTH,,URBAN,OUTPATIENT ONLY,PRIMARY,80000
LBR_000679,Hawa Princess Massaquoi,Liberia,Lofa Medical Services Clinic,Random,Montserrado,Somalia Drive District,PRIMARY,LBR,6.3049253,-10.7120471,46,4.5,CLINIC/DISPENSARY,,PRIVATE-FOR-PROFIT,,URBAN,BOTH OUT AND INPATIENT,PRIMARY,3500
LBR_000561,Hawa Princess Massaquoi,Liberia,El-Shadah Clinic,Random,Montserrado,Commonwealth District,PRIMARY,LBR,6.2680274,-10.681639,50.9,4.5,HEALTH CENTRE,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,PRIMARY,5000
LBR_000302,Ernest Edward Hallowanger,Liberia,Life Line Medical Clinic,Random,Margibi,Firestone District,PRIMARY,LBR,6.263691340578966,-10.71573774331316,14.9,4.9,HEALTH CENTRE,,MINISTRY OF HEALTH,,PERIURBAN,BOTH OUT AND INPATIENT,PRIMARY,1385
LBR_000136,Ernest Edward Hallowanger,Liberia,Gardour Clinic,Random,Grand Bassa,District # 3 C,PRIMARY,LBR,5.983121339237302,-9.920127326631844,38.7,4.8,HEALTH CENTRE,,MINISTRY OF HEALTH,,RURAL,BOTH OUT AND INPATIENT,PRIMARY,12910
LBR_000301,Ernest Edward Hallowanger,Liberia,Harbel Health Center,Random,Margibi,Firestone District,SECONDARY,LBR,6.272509689448655,-10.344205191368557,15.8,3.5,HEALTH CENTRE,,PRIVATE-FOR-PROFIT,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,19462
LBR_000299,Ernest Edward Hallowanger,Liberia,Farmington Health Center,Panel,Margibi,Firestone District,SECONDARY,LBR,6.248735627479351,-10.348928950921524,6.7,4.7,HEALTH CENTRE,,MINISTRY OF HEALTH,,PERIURBAN,BOTH OUT AND INPATIENT,SECONDARY,14210
LBR_000001,Amelia Benson,Liberia,Beh Town Clinic,Panel,Bomi,Dowein,PRIMARY,LBR,6.6176384,-10.9848398,24.3,4.8,OTHER (SPECIFY),Clinic,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,PRIMARY,4933
LBR_000006,Amelia Benson,Liberia,Vortor Clinic,Panel,Bomi,Dowein,PRIMARY,LBR,6.6160017,-11.0323097,46.8,5,OTHER (SPECIFY),Clinic,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,PRIMARY,1902
LBR_000011,Amelia Benson,Liberia,Golodee Lassana Clinic,Panel,Bomi,Klay,PRIMARY,LBR,6.687211,-11.0141692,43,4.9,OTHER (SPECIFY),Clinic,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,PRIMARY,1760
LBR_000067,Marcus Saye Payekar,Liberia,Salala Clinic,Panel,Bong,Salala,PRIMARY,LBR,6.7503515,-10.0975078,159.7,1.7,CLINIC/DISPENSARY,,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,PRIMARY,32009
