Q100,Q102,Q105,Q106,Q105_a,Q113,Q113_A,Q116,Q116_A,Q117,Q118,tHFA_A001,tHFA_A002,HIV,TB,Malaria,ANC,Immu,Quality_Score,HW_Competence_Score,HW_Check,ANC_score,ART_score,TB_score,Patient_Centeredness_Score,PC_Individuals,PC_attributes,PC_avg_Communication,PC_avg_Respect,PC_avg_Autonomy,PC_avg_Confidentiality,PC_avg_Social support,PC_avg_HW told,PC_avg_Danger signs,PC_avg_Rudeness,PC_avg_Challenges,iss_score,iss_check,fac_iss,fac_tech,fac_stats,fac_group_PS,fac_comms_data,HTM-ANC,hiv testing,ART access,iptp scores,TB screening,system_CHW_score,chw_count,chw_show,chw_iss,chw_contract,chw_paid,chw_tools,facility_composite,HTM-ANC,presence_score,caseload,ANC_score,DPT_score,TB_treatment_completion,ART_retention,CHW_count,CHW_paid,CHW_scores,CLM_score,guideline_score,guide_HIV_test,guide_ART,guide_TB,guide_malaria,guide_anc,guide_immu,guide_imci,oxygen_score,oxygen_avl,oxygen_avo,test-capac,test-capac_check,with lab,without lab,vacancy_score,all_funded_posts,all_unfilled_posts
LBR_000865,Bodowhea Clinic,Rivercess,Jowein District,PRIMARY,CLINIC/DISPENSARY,,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,PRIMARY,7808,100,100,100,100,100,86.2037037037037,98.33333333333333,"[90.0, 100.0, 90.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, nan, nan, nan]",96.0,100.0,100.0,74.07407407407408,"[75.0, 75.0, 72.22222222222223, nan, nan]","[75, 75, 75, 75, 75, 100, 100, 100, 0, 75, 75, 75, 75, 75, 100, 100, 100, 0, 75, 75, 75, 75, 50, 100, 100, 100, 0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",75.0,75.0,75.0,75.0,66.66666666666667,100.0,100.0,100.0,0.0,100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,75.0,2,"[75.0, 75.0]",100.0,0.0,100.0,100.0,72.5,100.0,100.0,27.5,80.0,100.0,0.0,100.0,2,100.0,"[100, 100]",16.666666666666664,42.857142857142854,0.0,0.0,0.0,100.0,0.0,100.0,100.0,,,,,[nan],,,13.333333333333334,15.0,2.0
LBR_000855,Kploh Community Clinic,Rivercess,Central C District,PRIMARY,CLINIC/DISPENSARY,,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,PRIMARY,7011,100,100,100,100,100,84.27777777777777,93.0,"[90.0, 100.0, 100.0, 100.0, 90.0, 50.0, 100.0, 100.0, 100.0, 100.0, nan, nan, nan, nan, nan]",96.0,90.0,,75.55555555555556,"[86.11111111111111, 72.22222222222223, 75.0, 72.22222222222223, 72.22222222222223]","[75, 75, 75, 75, 75, 100, 100, 100, 100, 75, 75, 75, 75, 50, 100, 100, 100, 0, 75, 75, 75, 75, 75, 100, 100, 100, 0, 75, 75, 75, 75, 50, 100, 100, 100, 0, 75, 75, 75, 75, 50, 100, 100, 100, 0]",75.0,75.0,75.0,75.0,60.0,100.0,100.0,100.0,20.0,100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,93.33333333333334,80.0,,100.0,100.0,75.0,4,"[75.0, 75.0, 75.0, 75.0]",100.0,0.0,100.0,100.0,55.66849816849817,93.33333333333334,50.0,20.0,60.0,66.34615384615384,0.0,100.0,4,100.0,"[100, 100, 100, 100]",16.666666666666664,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,0.0,30.0,10.0,3.0
LBR_000181,Duogee Clinic,Grand Gedeh,B'Hai District,PRIMARY,CLINIC/DISPENSARY,,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,PRIMARY,6993,100,100,100,100,100,78.28703703703704,66.29629629629629,"[88.88888888888889, 90.0, 88.88888888888889, 88.88888888888889, 88.88888888888889, 50.0, 50.0, 50.0, 0.0, 0.0, 100.0, 100.0, nan, nan, nan]",89.11111111111111,30.0,100.0,90.27777777777777,"[91.66666666666667, 97.22222222222223, 83.33333333333333, 88.88888888888889, nan]","[100, 100, 75, 75, 75, 100, 100, 100, 100, 100, 100, 100, 100, 75, 100, 100, 100, 100, 100, 100, 100, 100, 50, 100, 100, 100, 0, 100, 100, 50, 50, 100, 100, 100, 100, 100, nan, nan, nan, nan, nan, nan, nan, nan, nan]",100.0,100.0,81.25,81.25,75.0,100.0,100.0,100.0,75.0,100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,53.333333333333336,100.0,,100.0,0.0,62.5,2,"[75.0, 50.0]",100.0,0.0,50.0,100.0,60.47619047619048,53.333333333333336,100.0,30.0,80.0,100.0,0.0,60.0,2,50.0,"[100, 0]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,29.62962962962963,"[100, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 100, 100, 0, 0, 0, 100, 0, 0, 100]",29.62962962962963,,36.36363636363637,11.0,4.0
LBR_000190,Gbarzon Health Center,Grand Gedeh,Gbao District,SECONDARY,HEALTH CENTRE,,MINISTRY OF HEALTH,,RURAL,BOTH OUT AND INPATIENT,SECONDARY,10925,100,100,100,100,100,93.77777777777777,89.77777777777777,"[88.88888888888889, 88.88888888888889, 100.0, 88.88888888888889, 80.0, 100.0, 100.0, 100.0, 100.0, 0.0, 100.0, 100.0, 100.0, 100.0, 100.0]",89.33333333333333,80.0,100.0,97.77777777777779,"[100.0, 100.0, 100.0, 100.0, 88.88888888888889]","[100, 100, 100, 100, 100, 100, 100, 100, nan, 100, 100, 100, 100, 100, 100, 100, 100, nan, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,56.666666666666664,,0.0,100.0,20.0,41.666666666666664,3,"[25.0, 50.0, 50.0]",100.0,0.0,0.0,66.66666666666667,72.19954648526077,56.666666666666664,80.0,30.0,100.0,86.53061224489795,,80.0,3,0.0,"[0, 0, 0]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,22.22222222222222,"[100, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0]",22.22222222222222,,40.625,32.0,13.0
LBR_000195,Konobo Health Center,Grand Gedeh,Konobo District,SECONDARY,COMPREHENSIVE HEALTH CENTRE/ POLY CLINIC,,MINISTRY OF HEALTH,,RURAL,BOTH OUT AND INPATIENT,SECONDARY,40639,100,100,100,100,100,97.59259259259258,96.29629629629629,"[88.88888888888889, 88.88888888888889, 88.88888888888889, 88.88888888888889, 88.88888888888889, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",88.88888888888889,100.0,100.0,98.88888888888889,"[94.44444444444444, 100.0, 100.0, 100.0, 100.0]","[50, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,50.0,,,100.0,0.0,33.333333333333336,3,"[50.0, 25.0, 25.0]",100.0,0.0,0.0,33.333333333333336,64.31581767746816,50.0,100.0,13.75,20.0,66.46072374227714,100.0,100.0,3,0.0,"[0, 0, 0]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,50.0,0.0,100.0,25.925925925925927,"[0, 100, 0, 0, 100, 100, 0, 100, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0]",25.925925925925927,,25.423728813559322,59.0,15.0
LBR_000204,Kumah Town Clinic,Grand Gedeh,Tchien District,PRIMARY,CLINIC/DISPENSARY,,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,PRIMARY,5432,100,100,100,100,100,94.72222222222223,94.44444444444444,"[88.88888888888889, 88.88888888888889, 88.88888888888889, 88.88888888888889, 88.88888888888889, 100.0, 100.0, 100.0, 100.0, 100.0, nan, nan, nan, nan, nan]",88.88888888888889,100.0,,95.0,"[97.22222222222223, 100.0, 88.88888888888889, 100.0, 88.88888888888889]","[100, 100, 75, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100]",100.0,100.0,95.0,100.0,100.0,100.0,100.0,80.0,80.0,100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,50.0,,,100.0,0.0,33.333333333333336,3,"[50.0, 25.0, 25.0]",100.0,0.0,33.333333333333336,0.0,54.775510204081634,50.0,71.42857142857143,2.0,60.0,100.0,0.0,100.0,3,33.333333333333336,"[100, 0, 0]",83.33333333333334,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,25.925925925925927,"[100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 100, 0, 100, 100, 0, 0, 0, 100, 0, 0, 100]",25.925925925925927,,26.31578947368421,19.0,5.0
LBR_000205,Martha Tubman Memorial Hospital,Grand Gedeh,Tchien District,SECONDARY,NATIONAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH,,PERIURBAN,BOTH OUT AND INPATIENT,TERTIARY,17774,100,100,100,100,100,90.37037037037037,89.62962962962962,"[88.88888888888889, 88.88888888888889, 88.88888888888889, 88.88888888888889, 88.88888888888889, 50.0, 50.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",88.88888888888889,80.0,100.0,91.11111111111111,"[88.88888888888889, 88.88888888888889, 88.88888888888889, 94.44444444444444, 94.44444444444444]","[100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 50, 50, 100, 100, 100, 100, 100, 100, 100, 100, 50, 100, 100, 100, 100, 100, 100, 100, 100, 50, 100, 100, 100, 100]",100.0,100.0,100.0,90.0,70.0,100.0,100.0,100.0,60.0,100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,50.0,,,100.0,0.0,25.0,1,[25.0],100.0,0.0,0.0,0.0,56.19858989424207,50.0,80.43478260869566,6.756756756756756,0.0,,100.0,100.0,1,0.0,[0],100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,50.0,100.0,0.0,29.62962962962963,"[100, 100, 0, 0, 0, 100, 0, 100, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 100, 100, 0, 0, 0, 100, 0, 0, 0]",29.62962962962963,,24.691358024691358,81.0,20.0
LBR_000182,Toe Town Clinic,Grand Gedeh,B'Hai District,PRIMARY,CLINIC/DISPENSARY,,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,PRIMARY,3698,100,100,100,100,100,92.40740740740742,99.25925925925927,"[100.0, 100.0, 100.0, 88.88888888888889, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",97.77777777777779,100.0,100.0,85.55555555555557,"[83.33333333333333, 88.88888888888889, 72.22222222222223, 91.66666666666667, 91.66666666666667]","[100, 100, 100, 0, 50, 100, 100, 100, 100, 100, 100, 50, 100, 50, 100, 100, 100, 100, 100, 100, 100, 100, 50, 100, 100, 0, 0, 100, 100, 50, 75, 100, 100, 100, 100, 100, 100, 100, 75, 100, 50, 100, 100, 100, 100]",100.0,100.0,75.0,75.0,60.0,100.0,100.0,80.0,80.0,100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,90.0,,,100.0,80.0,62.5,2,"[50.0, 75.0]",100.0,50.0,50.0,50.0,71.25,90.0,80.0,37.5,40.0,100.0,,80.0,2,50.0,"[0, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,33.333333333333336,"[100, 100, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 100, 0, 0, 100, 100, 0, 0, 0, 100, 0, 0, 100]",33.333333333333336,,0.0,25.0,0.0
LBR_000367,JJ Dossen Hospital,Maryland,Harper District,TERTIARY,NATIONAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH,,PERIURBAN,BOTH OUT AND INPATIENT,TERTIARY,27433,100,100,100,100,100,87.87037037037037,96.29629629629629,"[88.88888888888889, 88.88888888888889, 88.88888888888889, 88.88888888888889, 88.88888888888889, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",88.88888888888889,100.0,100.0,79.44444444444444,"[77.77777777777777, 88.88888888888889, 88.88888888888889, 88.88888888888889, 52.77777777777778]","[100, 100, 100, 100, 100, 100, 100, 0, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 50, 25, 50, 100, 50, 100, 100, 0, 0]",90.0,85.0,90.0,100.0,90.0,100.0,100.0,60.0,0.0,100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,50.0,,,100.0,0.0,37.5,3,"[25.0, 50.0]",50.0,0.0,100.0,0.0,75.8201144429958,50.0,100.0,10.64102564102564,100.0,94.27966101694916,,100.0,3,100.0,"[100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,74.07407407407408,"[100, 100, 100, 0, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 0, 100, 0, 0, 0]",74.07407407407408,,36.36363636363637,220.0,80.0
LBR_000528,TB Annex Hospital,Montserrado,Central Monrovia district,SECONDARY,NATIONAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,TERTIARY,9,100,100,100,0,0,77.95138888888889,76.66666666666667,"[50.0, 50.0, 50.0, 66.66666666666667, 50.0, 100.0, 100.0, 100.0, 100.0, 100.0]",,53.333333333333336,100.0,79.23611111111111,"[88.88888888888889, 88.88888888888889, 77.77777777777777, 68.75, 71.875]","[100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 75, 75, 100, 50, 100, 100, 100, 0, 100, 100, 75, nan, 75, 100, 0, 100, 0, 100, 75, 50, nan, 50, 100, 100, 100, 0]",100.0,90.0,80.0,100.0,75.0,100.0,80.0,100.0,0.0,66.66666666666667,"[100, 0, 100, nan]",100.0,100.0,0.0,100.0,,,,,,,,0,[],,,,,100.0,,,,,,100.0,100.0,0,,[],0.0,80.0,100.0,100.0,100.0,100.0,,,0.0,100.0,100.0,100.0,40.74074074074074,"[100, 100, 0, 0, 100, 100, 0, 100, 0, 0, 0, 0, 0, 100, 0, 100, 0, 0, 100, 0, 0, 0, 0, 100, 100, 100, 0]",40.74074074074074,,16.528925619834713,121.0,20.0
LBR_000522,SDA Cooper Memorial Hospital,Montserrado,Central Monrovia district,SECONDARY,OTHER GENERAL HOSPITAL,,MISSION/FAITH-BASED,,URBAN,BOTH OUT AND INPATIENT,TERTIARY,9,100,0,100,100,100,75.55555555555556,87.22222222222221,"[88.88888888888889, 88.88888888888889, 77.77777777777777, 77.77777777777777, 88.88888888888889, 100.0, 100.0, 100.0, 50.0, 100.0]",84.44444444444443,90.0,,63.88888888888889,"[69.44444444444444, 66.66666666666667, 55.55555555555556, nan, nan]","[100, 100, 25, 100, 100, 100, 0, 100, 0, 100, 100, 50, 100, 50, 100, 0, 100, 0, 50, 75, 75, 50, 50, 100, 0, 100, 0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",83.33333333333333,91.66666666666667,50.0,83.33333333333333,66.66666666666667,100.0,0.0,100.0,0.0,100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,30.0,,,60.0,0.0,,0,[],,,,,46.58730158730159,30.0,100.0,0.3571428571428571,0.0,89.16666666666666,,60.0,0,,[],66.66666666666666,66.66666666666667,0.0,0.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,55.55555555555556,"[100, 0, 0, 0, 100, 100, 0, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 0, 100, 100, 0, 0, 100, 0, 0, 0, 0]",55.55555555555556,,23.076923076923077,52.0,12.0
LBR_000498,JF Kennedy Medical Center,Montserrado,Central Monrovia district,TERTIARY,NATIONAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,TERTIARY,9,100,100,100,100,100,70.18055555555554,79.1111111111111,"[88.88888888888889, 88.88888888888889, 100.0, 88.88888888888889, 70.0, 100.0, 100.0, 100.0, 100.0, 100.0, 50.0, 50.0, 50.0, 50.0, 50.0]",87.33333333333333,100.0,50.0,61.25,"[34.375, 100.0, 25.0, 59.375, 87.5]","[50, 25, nan, 100, 0, 100, 0, 0, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100, 50, 25, 25, nan, 0, 100, 0, 0, 0, 100, 75, 100, nan, 0, 100, 0, 100, 0, 100, 100, 100, nan, 100, 100, 100, 100, 0]",80.0,65.0,81.25,100.0,40.0,100.0,40.0,60.0,20.0,0.0,[],0.0,,,,,63.333333333333336,100.0,100.0,100.0,20.0,,0,[],,,,,53.15648076873928,63.333333333333336,99.57716701902748,2.3991507430997876,60.0,96.78571428571429,50.0,0.0,0,,[],50.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,81.48148148148148,"[100, 100, 0, 0, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 0, 100, 100, 100, 100, 100, 100]",81.48148148148148,,2.169421487603306,968.0,21.0
LBR_000907,F J Grante Hospital,Sinoe,Greenville District,SECONDARY,OTHER GENERAL HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,17908,100,100,100,100,100,87.03703703703704,98.51851851851852,"[100.0, 77.77777777777777, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",95.55555555555556,100.0,100.0,75.55555555555556,"[75.0, 83.33333333333333, 75.0, 72.22222222222223, 72.22222222222223]","[75, 75, 75, 75, 75, 100, 100, 100, 0, 75, 75, 75, 75, 50, 100, 100, 100, 100, 75, 75, 75, 75, 75, 100, 100, 100, 0, 75, 75, 50, 75, 75, 100, 100, 100, 0, 75, 75, 75, 75, 50, 100, 100, 100, 0]",75.0,75.0,70.0,75.0,65.0,100.0,100.0,100.0,20.0,100.0,"[100, 100, 100, nan]",100.0,100.0,100.0,100.0,,90.0,100.0,100.0,100.0,80.0,,0,[],,,,,81.02484472049689,90.0,100.0,17.17391304347826,60.0,100.0,100.0,100.0,0,,[],16.666666666666664,71.42857142857143,100.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,29.62962962962963,"[100, 100, 100, 0, 100, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0]",29.62962962962963,,22.82608695652174,184.0,42.0
LBR_000914,Tuzon Clinic,Sinoe,Jeade District,PRIMARY,CLINIC/DISPENSARY,,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,PRIMARY,3703,100,0,100,100,100,83.0,86.0,"[90.0, 100.0, 50.0, 90.0, 100.0]",86.0,,,79.99999999999999,"[83.33333333333333, 66.66666666666667, 80.55555555555556, 86.11111111111111, 83.33333333333333]","[75, 75, 75, 75, 50, 100, 100, 100, 100, 75, 75, 50, 75, 25, 100, 100, 100, 0, 75, 75, 75, 75, 25, 100, 100, 100, 100, 75, 75, 75, 75, 75, 100, 100, 100, 100, 75, 75, 75, 75, 50, 100, 100, 100, 100]",75.0,75.0,70.0,75.0,45.0,100.0,100.0,100.0,80.0,100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,80.0,80.0,,80.0,80.0,50.0,2,"[50.0, 50.0]",100.0,0.0,100.0,0.0,60.52317880794702,80.0,100.0,25.0,40.0,57.6158940397351,,,2,100.0,"[100, 100]",16.666666666666664,80.0,100.0,,,100.0,0.0,100.0,100.0,,,,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,0.0,0.0,9.0,0.0
LBR_000903,Kwitatuzon Clinic,Sinoe,Dugbe River District,PRIMARY,CLINIC/DISPENSARY,,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,PRIMARY,1082,100,0,100,100,100,86.38888888888889,100.0,"[100.0, 100.0, 100.0, 100.0, 100.0]",100.0,,,72.77777777777779,"[75.0, 75.0, 80.55555555555556, 66.66666666666667, 66.66666666666667]","[75, 75, 75, 75, 75, 100, 100, 100, 0, 75, 75, 75, 75, 75, 100, 100, 100, 0, 75, 100, 75, 75, 0, 100, 100, 100, 100, 75, 75, 75, 75, 0, 100, 100, 100, 0, 75, 75, 75, 75, 0, 100, 100, 100, 0]",75.0,80.0,75.0,75.0,30.0,100.0,100.0,100.0,20.0,100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,,0,[],,,,,58.527472527472526,100.0,100.0,5.7142857142857135,0.0,86.92307692307692,,,0,,[],16.666666666666664,100.0,100.0,,,100.0,100.0,100.0,100.0,,,,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,0.0,22.22222222222222,9.0,2.0
LBR_000008,Gayah Hill Clinic,Bomi,Klay,PRIMARY,OTHER (SPECIFY),Clinic,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,PRIMARY,3131,100,0,100,100,100,79.44444444444444,70.0,"[80.0, 60.0, 70.0, 70.0, 70.0]",70.0,,,88.88888888888889,"[88.88888888888889, 88.88888888888889, 88.88888888888889, 88.88888888888889, 88.88888888888889]","[100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,60.000000000000014,100.0,,80.0,0.0,62.5,2,"[50.0, 75.0]",100.0,0.0,50.0,100.0,53.180071174377225,60.000000000000014,100.0,18.0,0.0,87.90035587188612,,,2,50.0,"[0, 100]",100.0,100.0,100.0,,,100.0,100.0,100.0,100.0,,,,7.407407407407407,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100]",7.407407407407407,,85.71428571428571,7.0,6.0
LBR_000021,Liberia Government Hospital (Bomi),Bomi,Senjeh,SECONDARY,REGIONAL/PROVINCIAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH,,RURAL,BOTH OUT AND INPATIENT,SECONDARY,30391,100,100,100,100,100,91.07407407407408,96.5925925925926,"[88.88888888888889, 90.0, 90.0, 90.0, 90.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",89.77777777777779,100.0,100.0,85.55555555555556,"[88.88888888888889, 83.33333333333333, 83.33333333333333, 88.88888888888889, 83.33333333333333]","[100, 100, 100, 100, 100, 100, 100, 100, 0, 50, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 50, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 50, 100, 100, 100, 0]",90.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,0.0,100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,63.333333333333336,100.0,,100.0,0.0,75.0,1,[75.0],100.0,0.0,100.0,100.0,62.90577487169886,63.333333333333336,100.0,2.564102564102564,0.0,74.4429882044561,100.0,100.0,1,100.0,[100],100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,50.0,0.0,100.0,37.03703703703704,"[100, 100, 0, 0, 0, 0, 0, 100, 0, 0, 0, 100, 100, 0, 0, 100, 0, 0, 0, 100, 0, 0, 100, 100, 0, 0, 100]",37.03703703703704,,12.121212121212121,66.0,8.0
LBR_000150,Bomboja Clinic,Grand Cape Mount,Garwula District,PRIMARY,OTHER (SPECIFY),Clinic,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,PRIMARY,3228,100,0,100,100,100,78.33333333333334,75.55555555555556,"[70.0, 80.0, 80.0, 77.77777777777777, 70.0]",75.55555555555556,,,81.11111111111111,"[83.33333333333333, 83.33333333333333, 83.33333333333333, 77.77777777777777, 77.77777777777777]","[100, 100, 100, 100, 50, 100, 100, 100, 0, 100, 100, 100, 100, 50, 100, 100, 100, 0, 100, 100, 100, 100, 50, 100, 100, 100, 0, 100, 100, 100, 50, 50, 100, 100, 100, 0, 100, 100, 50, 100, 50, 100, 100, 100, 0]",100.0,100.0,90.0,90.0,50.0,100.0,100.0,100.0,0.0,100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,63.333333333333336,100.0,,100.0,0.0,75.0,1,[75.0],100.0,0.0,100.0,100.0,58.16666666666667,63.333333333333336,100.0,27.5,0.0,100.0,,,1,100.0,[100],100.0,100.0,100.0,,,100.0,100.0,100.0,100.0,,,,18.181818181818183,"[0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 100]",,18.181818181818183,25.0,4.0,1.0
LBR_000168,Bangorma Community Clinic,Grand Cape Mount,Tewor District,PRIMARY,OTHER (SPECIFY),Clinic,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,PRIMARY,4189,100,0,100,100,100,77.22222222222223,70.0,"[70.0, 70.0, 70.0, 70.0, 70.0]",70.0,,,84.44444444444444,"[88.88888888888889, 88.88888888888889, 77.77777777777777, 88.88888888888889, 77.77777777777777]","[100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 50, 100, 50, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 50, 100, 50, 100, 100, 100, 0]",100.0,100.0,80.0,100.0,80.0,100.0,100.0,100.0,0.0,100.0,"[100, 100, 100, nan]",100.0,100.0,100.0,100.0,,66.66666666666667,100.0,,100.0,0.0,,0,[],,,,,60.333333333333336,66.66666666666667,100.0,35.0,0.0,100.0,,,0,,[],16.666666666666664,100.0,100.0,,,100.0,100.0,100.0,100.0,,,,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,0.0,100.0,1.0,1.0
