Q100,Q102,Q105,Q106,Q105_a,Q113,Q113_A,Q116,Q116_A,Q117,Q118,tHFA_A001,tHFA_A002,HIV,TB,Malaria,ANC,Immu,Quality_Score,HW_Competence_Score,HW_Check,ANC_score,ART_score,TB_score,Patient_Centeredness_Score,PC_Individuals,PC_attributes,PC_avg_Communication,PC_avg_Respect,PC_avg_Autonomy,PC_avg_Confidentiality,PC_avg_Social support,PC_avg_HW told,PC_avg_Danger signs,PC_avg_Rudeness,PC_avg_Challenges,iss_score,iss_check,fac_iss,fac_tech,fac_stats,fac_group_PS,fac_comms_data,HTM-ANC,hiv testing,ART access,iptp scores,TB screening,system_CHW_score,chw_count,chw_show,chw_iss,chw_contract,chw_contract_any,chw_paid,chw_tools,facility_composite,HTM-ANC,presence_score,caseload,ANC_score,DPT_score,TB_treatment_completion,ART_retention,CHW_count,CHW_paid_full,CHW_scores,CLM_score,comm_data_collectors,quarterly_feedback,comm_data_analysis,CLM_aware,CLM_promotion,client_feedback,guideline_score,guide_HIV_test,guide_ART,guide_TB,guide_malaria,guide_anc,guide_immu,guide_imci,flowmeter_avl,flowmeter_func,humidifier_avl,humidifier_func,oxy_available,oxy_deliverable,oxygen_avl,oxygen_avo,oxygen_delivery_avl,oxygen_delivery_func,oxygen_score,pulse_oximeter_avl,pulse_oximeter_func,test-capac,fac_has_lab,fac_test_no_lab,fac_no_test,score with lab,score without lab,Antibodies to HIV 1/2 (anti HIV Ab),Qualitative (EID) or quantitative (viral load) HIV nucleic acid test (NAT),CD4 cell enumeration,Antibodies to Treponema pallidum OR Combined antibodies to T. pallidum and HIV 1/2,Lipoarabinomannan (LAM) antigen,Mycobacterium tuberculosis bacteria,M. tuberculosis DNA,Drug susceptibility testing of M. tuberculosis culture,Plasmodium spp. antigens; species-specific (e.g. HRP2) and/or pan species-specific (e.g. pan-pLDH),Staining procedures,Culture OR Culture and Genus and species identification of bacteria and fungi,Antimicrobial susceptibility testing (AST),C-reactive protein (CRP),"Complete blood count (CBC), automated",Prothrombin time and international normalized ratio (PT/INR),Blood culture,Blood gas,Glucose,Liver profile/Liver Function test,Renal function test,SARS-CoV-2 test,Hepatitis B surface antigen (HBsAg),Influenza A and B antigen,Influenza A and B diagnostic,"Qualitative dengue virus nucleic acid test, Dengue virus IgM antibody or Dengue virus antigen (NS1)",Qualitative nucleic acid test (NAT) for Chlamydia trachomatis (CT) and Neisseria gonorrhoeae (NG) infections,Measles nucleic acid test or Measle serology,Vibrio cholerae antigen,vacancy_score,all_funded_posts,all_unfilled_posts
GHA_009706,Mamprobi Hospital,Greater Accra,Accra Metro,PRIMARY,DISTRICT HOSPITAL,,MINISTRY OF HEALTH (GOVERNMENT),,URBAN,BOTH OUT AND INPATIENT,SECONDARY,3546,100,100,100,100,100,81.61111111111111,82.66666666666667,"[np.float64(60.0), np.float64(60.0), np.float64(60.0), np.float64(50.0), np.float64(60.0), np.float64(100.0), np.float64(100.0), np.float64(50.0), np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(100.0)]",58.0,90.0,100.0,80.55555555555556,"[np.float64(80.55555555555556), np.float64(80.55555555555556), np.float64(77.77777777777777), np.float64(80.55555555555556), np.float64(83.33333333333333)]","[100, 100, 50, 100, 75, 100, 100, 100, 0, 75, 100, 50, 100, 100, 100, 100, 100, 0, 100, 100, 25, 100, 75, 100, 100, 100, 0, 100, 100, 50, 100, 75, 100, 100, 100, 0, 100, 100, 75, 100, 75, 100, 100, 100, 0]",95.0,100.0,50.0,100.0,80.0,100.0,100.0,100.0,0.0,100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,66.66666666666667,100.0,,100.0,0.0,50.0,5,"[np.float64(50.0), np.float64(50.0), np.float64(50.0), np.float64(50.0), np.float64(50.0)]",100.0,0.0,100.0,100.0,0.0,57.69191919191919,66.66666666666667,91.66666666666666,12.818181818181817,0.0,75.0,,100.0,5,100.0,"[100, 100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,100.0,100.0,100.0,50.0,100.0,100.0,81.48148148148148,100.0,0.0,0.0,81.48148148148148,,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,,16.666666666666664,72.0,12.0
GHA_002207,Akroka/Yawkra CHPS,Brong Ahafo,Sene East,PRIMARY,CHPS,,MINISTRY OF HEALTH (GOVERNMENT),,RURAL,OUTPATIENT ONLY,PRIMARY,3330,0,0,100,100,100,73.61111111111111,50.0,"[np.float64(60.0), np.float64(10.0), np.float64(70.0), np.float64(50.0), np.float64(60.0)]",50.0,,,97.22222222222223,"[np.float64(100.0), np.float64(94.44444444444444), np.float64(nan), np.float64(nan), np.float64(nan)]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 50, 100, 100, 100, 100, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0,100.0,100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,26.666666666666668,80.0,,0.0,0.0,0.0,1,[np.float64(0.0)],0.0,0.0,0.0,0.0,0.0,53.47619047619048,26.666666666666668,100.0,1.25,60.0,79.46428571428572,,,1,0.0,[0],16.666666666666668,0.0,0.0,0.0,0.0,0.0,100.0,50.0,,,,100.0,0.0,0.0,100.0,,,,,,,,,,,,,,18.181818181818183,0.0,100.0,0.0,,18.181818181818183,0.0,0.0,0.0,0.0,0.0,,,,100.0,,,,,,,,,,,,0.0,100.0,0.0,0.0,,,,0.0,50.0,8.0,4.0
GHA_009549,Ahenbronum chps,Eastern,New Juaben North,PRIMARY,CHPS,,LOCAL GOVERNMENT,,RURAL,OUTPATIENT ONLY,PRIMARY,8592,0,0,100,100,100,72.23905723905723,98.18181818181817,"[np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(90.9090909090909), np.float64(100.0)]",98.18181818181817,,,46.2962962962963,"[np.float64(44.44444444444444), np.float64(47.22222222222222), np.float64(47.22222222222222), np.float64(nan), np.float64(nan)]","[50, 50, 50, 100, 50, 0, 0, 100, 0, 75, 50, 50, 100, 50, 0, 0, 100, 0, 75, 50, 50, 100, 50, 0, 0, 100, 0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",66.66666666666667,50.0,50.0,100.0,50.0,0.0,0.0,100.0,0.0,0.0,[],0,,,,,95.0,100.0,0.0,100.0,100.0,43.75,4,"[np.float64(50.0), np.float64(25.0), np.float64(25.0), np.float64(75.0)]",25.0,0.0,100.0,100.0,50.0,66.6923076923077,95.0,100.0,0.0,100.0,38.46153846153846,,,4,100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,0.0,0.0,100.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,4.0,0.0
GHA_002953,Winneba Municipal Hospital,Central,Efutu,PRIMARY,DISTRICT HOSPITAL,,MINISTRY OF HEALTH (GOVERNMENT),,URBAN,BOTH OUT AND INPATIENT,SECONDARY,19579,100,100,100,100,100,72.66666666666667,58.666666666666664,"[np.float64(80.0), np.float64(60.0), np.float64(80.0), np.float64(80.0), np.float64(80.0), np.float64(50.0), np.float64(50.0), np.float64(50.0), np.float64(50.0), np.float64(50.0), np.float64(50.0), np.float64(50.0), np.float64(50.0), np.float64(50.0), np.float64(50.0)]",76.0,50.0,50.0,86.66666666666667,"[np.float64(100.0), np.float64(97.22222222222223), np.float64(91.66666666666667), np.float64(100.0), np.float64(44.44444444444444)]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 75, 100, 100, 100, 100, 100, 100, 100, 100, 100, 25, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 25, 25, 25, 25, 100, 100, 0, 0]",100.0,85.0,85.0,80.0,70.0,100.0,100.0,80.0,80.0,100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,53.333333333333336,80.0,,80.0,0.0,65.0,5,"[np.float64(50.0), np.float64(75.0), np.float64(75.0), np.float64(50.0), np.float64(75.0)]",100.0,0.0,100.0,100.0,60.0,67.79962546816479,53.333333333333336,,,20.0,97.86516853932584,,100.0,5,100.0,"[100, 100, 100, 100, 100]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,100.0,100.0,100.0,50.0,100.0,100.0,33.333333333333336,100.0,0.0,0.0,33.333333333333336,,100.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,,20.454545454545457,132.0,27.0
GHA_003160,Fobinso CHPS,Central,Upper Denkyira West,PRIMARY,CHPS,,MINISTRY OF HEALTH (GOVERNMENT),,RURAL,OUTPATIENT ONLY,PRIMARY,701,100,0,100,100,100,64.72222222222221,50.0,"[np.float64(50.0), np.float64(50.0), np.float64(50.0), np.float64(50.0), np.float64(50.0)]",50.0,,,79.44444444444443,"[np.float64(72.22222222222223), np.float64(80.55555555555556), np.float64(83.33333333333333), np.float64(80.55555555555556), np.float64(80.55555555555556)]","[0, 100, 50, 100, 100, 100, 100, 100, 0, 100, 100, 50, 100, 75, 100, 100, 100, 0, 100, 100, 50, 100, 100, 100, 100, 100, 0, 100, 100, 50, 100, 75, 100, 100, 100, 0, 100, 100, 50, 100, 75, 100, 100, 100, 0]",80.0,100.0,50.0,100.0,85.0,100.0,100.0,100.0,0.0,100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,66.66666666666667,100.0,,100.0,0.0,25.0,5,"[np.float64(25.0), np.float64(25.0), np.float64(25.0), np.float64(25.0), np.float64(25.0)]",100.0,0.0,0.0,0.0,0.0,48.78260869565217,66.66666666666667,100.0,3.333333333333333,0.0,73.91304347826086,,,5,0.0,"[0, 0, 0, 0, 0]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,9.090909090909092,0.0,100.0,0.0,,9.090909090909092,0.0,0.0,0.0,0.0,0.0,,,,100.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,3.0,0.0
GHA_000425,Praaso Health Centre,Ashanti,Asante Akim Central,PRIMARY,HEALTH CENTRE,,OTHER (SPECIFY),Ghana Health Service,RURAL,BOTH OUT AND INPATIENT,PRIMARY,10199,100,100,100,100,100,45.88888888888889,34.0,"[np.float64(60.0), np.float64(70.0), np.float64(70.0), np.float64(70.0), np.float64(70.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",68.0,0.0,,57.777777777777786,"[np.float64(50.0), np.float64(55.55555555555556), np.float64(55.55555555555556), np.float64(55.55555555555556), np.float64(72.22222222222223)]","[100, 50, 100, 100, 0, 0, 0, 100, 0, 100, 100, 100, 100, 0, 0, 0, 100, 0, 100, 100, 100, 100, 0, 0, 0, 100, 0, 100, 100, 100, 100, 0, 0, 0, 100, 0, 100, 100, 50, 100, 0, 100, 100, 100, 0]",100.0,90.0,90.0,100.0,0.0,20.0,20.0,100.0,0.0,100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,66.66666666666667,100.0,,100.0,0.0,25.0,1,[np.float64(25.0)],0.0,0.0,0.0,0.0,100.0,78.28453453453453,66.66666666666667,100.0,12.5,100.0,90.54054054054053,,100.0,1,0.0,[0],16.666666666666668,0.0,0.0,0.0,0.0,0.0,100.0,85.71428571428571,100.0,100.0,0.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,25.925925925925927,100.0,0.0,0.0,25.925925925925927,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,,0.0,11.0,0.0
GHA_004753,Botianor Health Centre,Greater Accra,Ga South,PRIMARY,OTHER (SPECIFY),Polyclinic,OTHER (SPECIFY),Ghana health service,PERIURBAN,BOTH OUT AND INPATIENT,SECONDARY,79164,100,100,100,100,100,85.27777777777777,93.33333333333333,"[np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(50.0), np.float64(50.0), np.float64(100.0), np.float64(100.0)]",100.0,100.0,80.0,77.22222222222223,"[np.float64(72.22222222222223), np.float64(86.11111111111111), np.float64(72.22222222222223), np.float64(77.77777777777777), np.float64(77.77777777777777)]","[100, 100, 50, 100, 100, 100, 0, 100, 0, 100, 100, 100, 100, 75, 100, 100, 100, 0, 100, 100, 75, 100, 75, 100, 0, 100, 0, 100, 100, 100, 100, 100, 100, 0, 100, 0, 100, 100, 100, 100, 100, 100, 0, 100, 0]",100.0,100.0,85.0,100.0,90.0,100.0,20.0,100.0,0.0,100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,12.5,2,"[np.float64(0.0), np.float64(25.0)]",50.0,0.0,50.0,0.0,0.0,94.72705018359854,100.0,,,80.0,93.63525091799265,100.0,100.0,2,0.0,"[0, 0]",83.33333333333333,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,100.0,100.0,100.0,50.0,100.0,100.0,29.62962962962963,100.0,0.0,0.0,29.62962962962963,,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,,18.705035971223023,139.0,26.0
GHA_008126,Ayensu CHPS,Western,Wassa Amenfi West,PRIMARY,CHPS,,OTHER (SPECIFY),Community Initiative,RURAL,OUTPATIENT ONLY,PRIMARY,708,0,0,100,0,100,68.33333333333333,,[],,,,68.33333333333333,"[np.float64(69.44444444444444), np.float64(77.77777777777777), np.float64(69.44444444444444), np.float64(63.888888888888886), np.float64(61.111111111111114)]","[100, 50, 50, 50, 75, 100, 100, 100, 0, 50, 75, 100, 100, 75, 100, 100, 100, 0, 50, 100, 75, 50, 50, 100, 100, 100, 0, 50, 50, 50, 75, 50, 100, 100, 100, 0, 50, 50, 50, 50, 50, 100, 100, 100, 0]",60.0,65.0,65.0,65.0,60.0,100.0,100.0,100.0,0.0,100.0,"[100, 100, 100, nan]",100,100.0,100.0,100.0,,,,,,,,0,[],,,,,,100.0,,,,,100.0,,,0,,[],16.666666666666668,0.0,0.0,0.0,0.0,0.0,100.0,100.0,,,,100.0,,100.0,100.0,,,,,,,,,,,,,,9.090909090909092,0.0,100.0,0.0,,9.090909090909092,0.0,0.0,0.0,0.0,0.0,,,,100.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,,999.0,999.0
GHA_005887,Yendi District Hospital,Northern,Yendi,PRIMARY,DISTRICT HOSPITAL,,MINISTRY OF HEALTH (GOVERNMENT),,URBAN,BOTH OUT AND INPATIENT,PRIMARY,156000,100,100,100,100,100,76.27777777777777,95.33333333333333,"[np.float64(80.0), np.float64(90.0), np.float64(90.0), np.float64(80.0), np.float64(90.0), np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(100.0)]",86.0,100.0,100.0,57.222222222222214,"[np.float64(52.77777777777778), np.float64(52.77777777777778), np.float64(58.333333333333336), np.float64(66.66666666666667), np.float64(55.55555555555556)]","[50, 75, 25, 100, 25, 100, 100, 0, 0, 25, 50, 50, 75, 75, 100, 100, 0, 0, 50, 100, 50, 50, 75, 100, 100, 0, 0, 100, 100, 50, 50, 100, 100, 100, 0, 0, 75, 100, 25, 50, 50, 100, 100, 0, 0]",60.0,85.0,40.0,65.0,65.0,100.0,100.0,0.0,0.0,100.0,"[100, 100, 100, nan]",100,100.0,100.0,100.0,,60.0,80.0,,100.0,0.0,,0,[],,,,,,82.08695652173913,60.0,,,100.0,50.43478260869565,100.0,100.0,0,,[],100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,51.851851851851855,100.0,0.0,0.0,51.851851851851855,,100.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,,,440.0,440.0
GHA_001003,Ejura Government Hospital,Ashanti,Ejura-Sekyedumase,PRIMARY,OTHER (SPECIFY),Municipal hospital,OTHER (SPECIFY),Ghana health service,URBAN,BOTH OUT AND INPATIENT,SECONDARY,137672,100,100,100,100,100,66.05555555555556,46.0,"[np.float64(90.0), np.float64(80.0), np.float64(90.0), np.float64(90.0), np.float64(90.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(50.0), np.float64(50.0), np.float64(50.0), np.float64(50.0), np.float64(50.0)]",88.0,0.0,50.0,86.11111111111111,"[np.float64(88.88888888888889), np.float64(94.44444444444444), np.float64(75.0), np.float64(83.33333333333333), np.float64(88.88888888888889)]","[100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 50, 100, 100, 100, 100, 100, 100, 25, 100, 50, 100, 100, 100, 0, 100, 100, 100, 100, 50, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0]",100.0,100.0,85.0,100.0,50.0,100.0,100.0,100.0,40.0,100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,66.66666666666667,100.0,,100.0,0.0,10.0,5,"[np.float64(25.0), np.float64(0.0), np.float64(25.0), np.float64(0.0), np.float64(0.0)]",20.0,20.0,20.0,0.0,0.0,66.51714906581836,66.66666666666667,91.66666666666666,42.95454545454546,0.0,97.81501560703137,,100.0,5,0.0,"[0, 0, 0, 0, 0]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,50.0,100.0,100.0,55.55555555555556,100.0,0.0,0.0,55.55555555555556,,100.0,100.0,0.0,100.0,0.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,,10.289389067524116,311.0,32.0
GHA_008220,Wa Municipal Hospital,Upper west,Wa west,PRIMARY,DISTRICT HOSPITAL,,MINISTRY OF HEALTH (GOVERNMENT),,URBAN,BOTH OUT AND INPATIENT,PRIMARY,216314,100,100,100,100,100,56.229166666666664,46.0,"[np.float64(90.0), np.float64(90.0), np.float64(90.0), np.float64(90.0), np.float64(80.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(50.0), np.float64(50.0), np.float64(50.0), np.float64(50.0), np.float64(50.0)]",88.0,0.0,50.0,66.45833333333333,"[np.float64(55.55555555555556), np.float64(65.625), np.float64(72.22222222222223), np.float64(75.0), np.float64(63.888888888888886)]","[75, 100, 75, 0, 50, 0, 100, 100, 0, 100, 50, 50, nan, 25, 100, 100, 100, 0, 100, 100, 50, 100, 0, 100, 100, 100, 0, 100, 100, 75, 75, 25, 100, 100, 100, 0, 50, 75, 50, 75, 25, 100, 100, 100, 0]",85.0,85.0,60.0,62.5,25.0,80.0,100.0,100.0,0.0,100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,60.0,100.0,0.0,100.0,0.0,0.0,1,[np.float64(0.0)],0.0,0.0,0.0,0.0,0.0,77.82799006887338,60.0,90.2654867256637,6.372549019607843,100.0,88.1578947368421,100.0,100.0,1,0.0,[0],16.666666666666668,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,100.0,100.0,100.0,50.0,100.0,100.0,70.37037037037037,100.0,0.0,0.0,70.37037037037037,,100.0,100.0,0.0,100.0,0.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,,0.0,407.0,0.0
GHA_008973,Kofiasua Health Centre,Bono,Dormaa Municipal,PRIMARY,HEALTH CENTRE,,MINISTRY OF HEALTH (GOVERNMENT),,RURAL,OUTPATIENT ONLY,PRIMARY,3010,100,0,100,100,100,98.34821428571428,98.57142857142857,"[np.float64(90.0), np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(100.0)]",95.0,100.0,,98.125,"[np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(96.875), np.float64(93.75)]","[100, 100, 100, 100, 100, 100, 100, 100, nan, 100, 100, 100, 100, 100, 100, 100, 100, nan, 100, 100, 100, 100, 100, 100, 100, 100, nan, 100, 100, 100, 100, 75, 100, 100, 100, nan, 100, 100, 100, 100, 50, 100, 100, 100, nan]",100.0,100.0,100.0,100.0,85.0,100.0,100.0,100.0,,0.0,[],0,,,,,83.33333333333334,100.0,,100.0,50.0,0.0,1,[np.float64(0.0)],0.0,0.0,0.0,0.0,0.0,69.99859708193041,83.33333333333334,61.111111111111114,7.954545454545454,100.0,67.5925925925926,,100.0,1,0.0,[0],100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,18.51851851851852,100.0,0.0,0.0,18.51851851851852,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,0.0,37.0,0.0
GHA_000044,Mframa CHPS,Brong Ahafo,Sene West,PRIMARY,CHPS,,MINISTRY OF HEALTH (GOVERNMENT),,RURAL,OUTPATIENT ONLY,PRIMARY,4003,0,0,100,100,100,72.88888888888889,68.0,"[np.float64(70.0), np.float64(60.0), np.float64(70.0), np.float64(70.0), np.float64(70.0)]",68.0,,,77.77777777777777,"[np.float64(77.77777777777777), np.float64(75.0), np.float64(88.88888888888889), np.float64(69.44444444444444), np.float64(77.77777777777777)]","[100, 100, 100, 100, 100, 0, 0, 100, 100, 100, 100, 100, 100, 75, 0, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 75, 100, 50, 0, 0, 100, 100, 100, 100, 100, 100, 100, 0, 0, 100, 100]",100.0,100.0,95.0,100.0,85.0,20.0,0.0,100.0,100.0,100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,60.000000000000014,100.0,,80.0,0.0,0.0,4,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]",0.0,0.0,0.0,0.0,0.0,68.84978540772532,60.000000000000014,100.0,50.0,60.0,74.2489270386266,,,4,0.0,"[0, 0, 0, 0]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,9.090909090909092,0.0,100.0,0.0,,9.090909090909092,0.0,0.0,0.0,0.0,0.0,,,,100.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,10.0,0.0
GHA_006640,Upper West Regional Hospital,Upper West,Wa,SECONDARY,REGIONAL HOSPITAL,,MINISTRY OF HEALTH (GOVERNMENT),,URBAN,BOTH OUT AND INPATIENT,SECONDARY,971775,100,100,100,100,100,80.27777777777779,96.66666666666667,"[np.float64(90.0), np.float64(90.0), np.float64(90.0), np.float64(90.0), np.float64(90.0), np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(100.0)]",90.0,100.0,100.0,63.88888888888889,"[np.float64(72.22222222222223), np.float64(44.44444444444444), np.float64(80.55555555555556), np.float64(58.333333333333336), np.float64(63.888888888888886)]","[100, 100, 25, 100, 25, 100, 100, 100, 0, 25, 50, 50, 50, 25, 100, 0, 100, 0, 100, 100, 100, 100, 25, 100, 100, 100, 0, 100, 100, 50, 75, 0, 100, 0, 100, 0, 50, 75, 50, 75, 25, 100, 100, 100, 0]",75.0,85.0,55.0,80.0,20.0,100.0,60.0,100.0,0.0,66.66666666666667,"[100, 0, nan, 100]",100,100.0,0.0,,100.0,66.66666666666667,100.0,,100.0,0.0,50.0,1,[np.float64(50.0)],100.0,0.0,0.0,0.0,100.0,72.0850747787354,66.66666666666667,96.83544303797468,7.973856209150327,80.0,81.03448275862068,100.0,,1,0.0,[0],66.66666666666667,100.0,0.0,100.0,100.0,0.0,100.0,85.71428571428571,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,66.66666666666667,100.0,0.0,0.0,66.66666666666667,,100.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,,7.604562737642586,263.0,20.0
GHA_005570,BAKPABA CHPS,Northern,Nanumba North,PRIMARY,CHPS,,MINISTRY OF HEALTH (GOVERNMENT),,RURAL,OUTPATIENT ONLY,PRIMARY,13062,100,0,100,100,100,89.44444444444443,90.0,"[np.float64(90.0), np.float64(90.0), np.float64(90.0), np.float64(90.0), np.float64(90.0)]",90.0,,,88.88888888888887,"[np.float64(88.88888888888889), np.float64(88.88888888888889), np.float64(88.88888888888889), np.float64(nan), np.float64(nan)]","[100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,25.0,5,"[np.float64(25.0), np.float64(25.0), np.float64(25.0), np.float64(25.0), np.float64(25.0)]",100.0,0.0,0.0,0.0,0.0,81.4090909090909,100.0,100.0,7.5,100.0,99.54545454545455,,,5,0.0,"[0, 0, 0, 0, 0]",83.33333333333333,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,,,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,0.0,0.0,100.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,6.0,0.0
