Q100,Q102,Q105,Q106,Q105_a,Q113,Q113_A,Q116,Q116_A,Q117,Q118,tHFA_A001,tHFA_A002,HIV,TB,Malaria,ANC,Immu,Quality_Score,HW_Competence_Score,HW_Check,ANC_score,ART_score,TB_score,Patient_Centeredness_Score,PC_Individuals,PC_attributes,PC_avg_Communication,PC_avg_Respect,PC_avg_Autonomy,PC_avg_Confidentiality,PC_avg_Social support,PC_avg_HW told,PC_avg_Danger signs,PC_avg_Rudeness,PC_avg_Challenges,iss_score,iss_check,fac_iss,fac_tech,fac_stats,fac_group_PS,fac_comms_data,HTM-ANC,hiv testing,ART access,iptp scores,TB screening,system_CHW_score,chw_count,chw_show,chw_iss,chw_contract,chw_contract_any,chw_paid,chw_tools,facility_composite,HTM-ANC,presence_score,caseload,ANC_score,DPT_score,TB_treatment_completion,ART_retention,CHW_count,CHW_paid_full,CHW_scores,CLM_score,comm_data_collectors,quarterly_feedback,comm_data_analysis,CLM_aware,CLM_promotion,client_feedback,guideline_score,guide_HIV_test,guide_ART,guide_TB,guide_malaria,guide_anc,guide_immu,guide_imci,flowmeter_avl,flowmeter_func,humidifier_avl,humidifier_func,oxy_available,oxy_deliverable,oxygen_avl,oxygen_avo,oxygen_delivery_avl,oxygen_delivery_func,oxygen_score,pulse_oximeter_avl,pulse_oximeter_func,test-capac,fac_has_lab,fac_test_no_lab,fac_no_test,score with lab,score without lab,Antibodies to HIV 1/2 (anti HIV Ab),Qualitative (EID) or quantitative (viral load) HIV nucleic acid test (NAT),CD4 cell enumeration,Antibodies to Treponema pallidum OR Combined antibodies to T. pallidum and HIV 1/2,Lipoarabinomannan (LAM) antigen,Mycobacterium tuberculosis bacteria,M. tuberculosis DNA,Drug susceptibility testing of M. tuberculosis culture,Plasmodium spp. antigens; species-specific (e.g. HRP2) and/or pan species-specific (e.g. pan-pLDH),Staining procedures,Culture OR Culture and Genus and species identification of bacteria and fungi,Antimicrobial susceptibility testing (AST),C-reactive protein (CRP),"Complete blood count (CBC), automated",Prothrombin time and international normalized ratio (PT/INR),Blood culture,Blood gas,Glucose,Liver profile/Liver Function test,Renal function test,SARS-CoV-2 test,Hepatitis B surface antigen (HBsAg),Influenza A and B antigen,Influenza A and B diagnostic,"Qualitative dengue virus nucleic acid test, Dengue virus IgM antibody or Dengue virus antigen (NS1)",Qualitative nucleic acid test (NAT) for Chlamydia trachomatis (CT) and Neisseria gonorrhoeae (NG) infections,Measles nucleic acid test or Measle serology,Vibrio cholerae antigen,vacancy_score,all_funded_posts,all_unfilled_posts
MOZ_001326,CS Ntsendeza,Tete,AngÃ³nia,PRIMARY,HEALTH CENTRE,,LOCAL GOVERNMENT,,RURAL,OUTPATIENT ONLY,PRIMARY,9,100,100,100,100,0,84.73214285714286,100.0,"[np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(100.0)]",,,100.0,69.46428571428571,"[np.float64(75.0), np.float64(78.57142857142857), np.float64(68.75), np.float64(65.625), np.float64(59.375)]","[75, 75, nan, 75, nan, 100, 100, 100, 0, 50, 100, nan, 100, nan, 100, 100, 100, 0, 75, 75, 100, 100, nan, 100, 0, 100, 0, 100, 100, 25, 100, nan, 100, 0, 100, 0, 75, 100, nan, 100, 0, 100, 0, 100, 0]",75.0,90.0,62.5,95.0,0.0,100.0,40.0,100.0,0.0,,[],,,,,,,,,,,25.0,2,"[np.float64(25.0), np.float64(25.0)]",0.0,0.0,0.0,0.0,100.0,83.33333333333333,,100.0,50.0,,,100.0,,2,0.0,"[0, 0]",83.33333333333333,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,23.52941176470588,17.0,4.0
MOZ_001227,HR BUZI,Sofala,Buzi,SECONDARY,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,RURAL,BOTH OUT AND INPATIENT,SECONDARY,3000,100,100,100,100,100,93.37037037037038,91.18518518518519,"[np.float64(90.0), np.float64(90.0), np.float64(80.0), np.float64(80.0), np.float64(77.77777777777777), np.float64(50.0), np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(100.0)]",83.55555555555556,90.0,100.0,95.55555555555557,"[np.float64(100.0), np.float64(100.0), np.float64(88.88888888888889), np.float64(88.88888888888889), np.float64(100.0)]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,60.0,100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,70.00000000000001,100.0,100.0,100.0,20.0,25.0,1,[np.float64(25.0)],0.0,0.0,100.0,100.0,0.0,81.07067510548524,70.00000000000001,100.0,32.5,100.0,83.92405063291139,,100.0,1,100.0,[100],100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,66.66666666666667,100.0,0.0,0.0,66.66666666666667,,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,,0.0,100.0,0.0
MOZ_001989,CS Mpamela,Niassa,Marrupa,PRIMARY,HEALTH CENTRE,,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,PRIMARY,3000,100,100,100,100,100,66.57731157731158,64.26573426573427,"[np.float64(80.0), np.float64(60.0), np.float64(50.0), np.float64(50.0), np.float64(45.45454545454545), np.float64(50.0), np.float64(100.0), np.float64(50.0), np.float64(100.0), np.float64(100.0), np.float64(50.0), np.float64(50.0), np.float64(50.0)]",57.090909090909086,80.0,50.0,68.88888888888889,"[np.float64(61.111111111111114), np.float64(61.111111111111114), np.float64(72.22222222222223), np.float64(77.77777777777777), np.float64(72.22222222222223)]","[50, 50, 50, 50, 50, 100, 100, 100, 0, 100, 100, 50, 50, 50, 100, 100, 0, 0, 100, 100, 50, 50, 50, 100, 100, 100, 0, 100, 100, 50, 50, 100, 100, 100, 100, 0, 100, 100, 50, 50, 50, 100, 100, 100, 0]",90.0,90.0,50.0,50.0,60.0,100.0,100.0,80.0,0.0,100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,63.333333333333336,100.0,0.0,100.0,0.0,37.5,2,"[np.float64(50.0), np.float64(25.0)]",100.0,0.0,100.0,0.0,50.0,72.22222222222223,63.333333333333336,100.0,30.0,80.0,,100.0,60.0,2,0.0,"[0, 0]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,85.71428571428571,100.0,100.0,0.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,60.0,5.0,3.0
MOZ_001567,HR Alto MolÃ³cuÃ¨,Zambezia,Alto Molocue,SECONDARY,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,RURAL,BOTH OUT AND INPATIENT,SECONDARY,23000,100,0,100,0,0,58.59126984126984,,[],,,,58.59126984126984,"[np.float64(47.22222222222222), np.float64(68.75), np.float64(50.0), np.float64(71.42857142857143), np.float64(55.55555555555556)]","[50, 75, 50, 50, 0, 0, 100, 100, 0, 75, 75, 50, 50, 0, 100, 100, 100, nan, 75, 75, 0, 50, 0, 100, 0, 100, nan, 75, 100, nan, nan, 25, 100, 100, 100, 0, 75, 75, 25, 100, 25, 100, 0, 100, 0]",70.0,80.0,31.25,62.5,10.0,80.0,60.0,100.0,0.0,100.0,"[nan, 100, 100, 100]",100.0,,100.0,100.0,100.0,,,,,,70.0,5,"[np.float64(75.0), np.float64(75.0), np.float64(50.0), np.float64(75.0), np.float64(75.0)]",100.0,0.0,100.0,100.0,80.0,58.69047619047619,,100.0,17.38095238095238,,,,,5,100.0,"[100, 100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,100.0,,,,0.0,0.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,0.0,50.0,100.0,100.0,51.851851851851855,100.0,0.0,0.0,51.851851851851855,,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,,2.0100502512562812,199.0,4.0
MOZ_000358,HD Massinga,Inhambane,Massinga,SECONDARY,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,URBAN,INPATIENT ONLY,SECONDARY,55140,100,100,100,0,0,93.19444444444444,100.0,"[np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(100.0)]",,100.0,100.0,86.38888888888889,"[np.float64(87.5), np.float64(88.88888888888889), np.float64(88.88888888888889), np.float64(77.77777777777777), np.float64(88.88888888888889)]","[100, 100, 100, 100, 100, 100, 0, 100, nan, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 0, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0]",100.0,100.0,100.0,100.0,100.0,100.0,60.0,100.0,0.0,50.0,"[0, 100, 0, 100]",100.0,0.0,100.0,0.0,100.0,,,,,,25.0,1,[np.float64(25.0)],0.0,0.0,100.0,100.0,0.0,100.0,,,,,,100.0,100.0,1,100.0,[100],100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.44444444444444,100.0,0.0,0.0,44.44444444444444,,100.0,0.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,,,301.0,999.0
MOZ_000555,HC Maputo,Maputo Cidade,Khampfumo,TERTIARY,NATIONAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,TERTIARY,9,100,0,100,0,0,62.98611111111111,,[],,,,62.98611111111111,"[np.float64(61.111111111111114), np.float64(62.5), np.float64(44.44444444444444), np.float64(71.875), np.float64(75.0)]","[100, 100, 50, 100, 0, 100, 0, 100, 0, 100, 100, 0, 100, 0, 100, 0, 100, nan, 100, 100, 0, 100, 0, 0, 0, 100, 0, 100, 100, 75, 100, 0, 100, 0, 100, nan, 100, 100, 100, 100, 0, 100, 0, 100, nan]",100.0,100.0,45.0,100.0,0.0,80.0,0.0,100.0,0.0,75.0,"[0, 100, 100, 100]",100.0,0.0,100.0,100.0,100.0,,,,,,30.0,5,"[np.float64(50.0), np.float64(25.0), np.float64(25.0), np.float64(0.0), np.float64(50.0)]",0.0,40.0,100.0,80.0,0.0,,,,,,,,,5,80.0,"[100, 100, 100, 0, 100]",16.666666666666668,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,,,100.0,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,70.37037037037037,100.0,0.0,0.0,70.37037037037037,,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,,,999.0,999.0
MOZ_001566,CS Bonifacio Groveta,Zambezia,Alto Molocue,PRIMARY,HEALTH POST,,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,PRIMARY,17425,100,100,100,100,100,64.83333333333333,68.0,"[np.float64(80.0), np.float64(60.0), np.float64(60.0), np.float64(60.0), np.float64(60.0), np.float64(0.0), np.float64(0.0), np.float64(50.0), np.float64(100.0), np.float64(50.0), np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(100.0)]",64.0,40.0,100.0,61.666666666666664,"[np.float64(71.875), np.float64(52.77777777777778), np.float64(50.0), np.float64(78.125), np.float64(55.55555555555556)]","[75, 75, 50, 75, 0, 100, 100, 100, nan, 25, 50, 0, 75, 25, 100, 100, 100, 0, 50, 75, 0, 75, 50, 100, 0, 100, 0, 75, 75, 25, 100, 50, 100, 100, 100, nan, 50, 100, 0, 100, 50, 100, 0, 100, 0]",55.0,75.0,15.0,85.0,35.0,100.0,60.0,100.0,0.0,0.0,[],0.0,,,,,66.66666666666667,100.0,,100.0,0.0,25.0,1,[np.float64(25.0)],0.0,0.0,100.0,100.0,0.0,48.94117909581827,66.66666666666667,66.66666666666666,100.0,0.0,84.25492033739457,25.0,0.0,1,100.0,[100],100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,17.647058823529413,17.0,3.0
MOZ_001455,CS Palane-Mucula,Zambezia,Inhassunge,PRIMARY,HEALTH CENTRE,,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,PRIMARY,15001,100,100,100,100,100,71.66666666666666,60.0,"[np.float64(70.0), np.float64(80.0), np.float64(80.0), np.float64(80.0), np.float64(60.0), np.float64(50.0), np.float64(0.0), np.float64(0.0), np.float64(50.0), np.float64(50.0), np.float64(100.0), np.float64(100.0)]",74.0,30.0,100.0,83.33333333333333,"[np.float64(83.33333333333333), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]","[100, 100, 100, 100, 50, 100, 100, 100, 0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",100.0,100.0,100.0,100.0,50.0,100.0,100.0,100.0,0.0,100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,60.000000000000014,80.0,,100.0,0.0,35.0,5,"[np.float64(25.0), np.float64(25.0), np.float64(50.0), np.float64(25.0), np.float64(50.0)]",40.0,0.0,100.0,100.0,0.0,54.86340300696736,60.000000000000014,100.0,76.11111111111111,0.0,93.06930693069306,0.0,,5,100.0,"[100, 100, 100, 100, 100]",83.33333333333333,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,25.925925925925927,100.0,0.0,0.0,25.925925925925927,,0.0,100.0,100.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,11.904761904761903,42.0,5.0
MOZ_000495,CS Chuala,Manica,Bárue,PRIMARY,HEALTH CENTRE,,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,PRIMARY,20260,100,100,100,100,100,78.56060606060606,96.56565656565657,"[np.float64(81.81818181818181), np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(66.66666666666667), np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(100.0)]",96.36363636363636,93.33333333333334,100.0,60.55555555555556,"[np.float64(53.125), np.float64(77.77777777777777), np.float64(59.375), np.float64(62.5), np.float64(50.0)]","[50, 75, 0, nan, 0, 100, 100, 100, 0, 75, 100, 25, 100, 100, 100, 100, 100, 0, 75, 100, 0, nan, 0, 100, 100, 100, 0, 25, 75, 50, nan, 50, 100, 100, 100, 0, 25, 50, 50, 50, 75, 100, 0, 100, 0]",50.0,80.0,25.0,75.0,45.0,100.0,80.0,100.0,0.0,75.0,"[100, 0, 100, 100]",100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,1,[np.float64(0.0)],0.0,0.0,100.0,0.0,0.0,89.68986237642955,100.0,100.0,100.0,80.0,97.82903663500679,75.0,75.0,1,0.0,[0],66.66666666666667,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,0.0,0.0,100.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,8.0,0.0
MOZ_000440,HD Gondola,Manica,Gondola,SECONDARY,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,68978,100,100,100,100,100,71.67965367965368,82.56565656565657,"[np.float64(81.81818181818181), np.float64(100.0), np.float64(70.0), np.float64(80.0), np.float64(90.0), np.float64(50.0), np.float64(66.66666666666667), np.float64(100.0), np.float64(50.0), np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(50.0), np.float64(100.0), np.float64(100.0)]",84.36363636363636,73.33333333333334,90.0,60.7936507936508,"[np.float64(69.44444444444444), np.float64(42.857142857142854), np.float64(66.66666666666667), np.float64(58.333333333333336), np.float64(66.66666666666667)]","[100, 100, 25, 100, 100, 100, 0, 100, 0, 100, 50, nan, nan, 50, 100, 0, 0, 0, 25, 100, 75, 50, 50, 100, 100, 100, 0, 0, 100, 50, 50, 25, 100, 100, 100, 0, 100, 50, 50, 50, 50, 100, 100, 100, 0]",65.0,80.0,50.0,62.5,55.0,100.0,60.0,80.0,0.0,100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,73.33333333333334,100.0,80.0,80.0,60.0,10.0,5,"[np.float64(25.0), np.float64(0.0), np.float64(25.0), np.float64(0.0), np.float64(0.0)]",0.0,0.0,100.0,40.0,0.0,79.77731092436974,73.33333333333334,,,80.0,78.88655462184873,66.66666666666667,100.0,5,40.0,"[100, 0, 100, 0, 0]",16.666666666666668,0.0,0.0,0.0,0.0,0.0,100.0,71.42857142857143,100.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,100.0,100.0,100.0,50.0,100.0,100.0,55.55555555555556,100.0,0.0,0.0,55.55555555555556,,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,,0.0,65.0,0.0
MOZ_000428,HP Chimoio,Manica,Chimoio,TERTIARY,REGIONAL/PROVINCIAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,TERTIARY,203631,100,100,100,0,100,73.125,86.66666666666667,"[np.float64(50.0), np.float64(66.66666666666667), np.float64(100.0), np.float64(100.0), np.float64(50.0), np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(100.0)]",,73.33333333333334,100.0,59.583333333333336,"[np.float64(65.625), np.float64(59.375), np.float64(50.0), np.float64(66.66666666666667), np.float64(56.25)]","[100, 75, 0, nan, 50, 100, 100, 100, 0, 50, 75, 0, nan, 50, 100, 100, 100, 0, 50, 100, 25, nan, 25, 100, 0, 100, 0, 100, 100, 50, 100, 50, 0, 100, 100, 0, 75, 100, 25, nan, 50, 100, 100, 0, 0]",75.0,90.0,20.0,100.0,45.0,80.0,80.0,80.0,0.0,100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,,,,,,25.0,2,"[np.float64(25.0), np.float64(25.0)]",100.0,0.0,100.0,0.0,0.0,50.0,,,,,,60.0,40.0,2,0.0,"[0, 0]",83.33333333333333,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,100.0,100.0,100.0,50.0,100.0,100.0,55.55555555555556,100.0,0.0,0.0,55.55555555555556,,100.0,0.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,,0.0,447.0,0.0
MOZ_001925,CS Matola-Rio,Maputo Provincia,Boane,PRIMARY,HEALTH CENTRE,,MINISTRY OF HEALTH,,URBAN,OUTPATIENT ONLY,PRIMARY,9,100,100,100,100,100,71.58333333333334,70.66666666666667,"[np.float64(70.0), np.float64(70.0), np.float64(80.0), np.float64(70.0), np.float64(70.0), np.float64(50.0), np.float64(0.0), np.float64(50.0), np.float64(50.0), np.float64(50.0), np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(100.0)]",72.0,40.0,100.0,72.5,"[np.float64(75.0), np.float64(75.0), np.float64(75.0), np.float64(75.0), np.float64(62.5)]","[100, 100, 100, 100, 0, 100, 0, 100, nan, 100, 100, 100, 100, 0, 100, 0, 100, nan, 100, 100, 0, 100, 0, 100, 100, 100, nan, 100, 100, 100, 100, 0, 100, 0, 100, nan, 100, 100, 0, 100, 0, 100, 0, 100, nan]",100.0,100.0,60.0,100.0,0.0,100.0,20.0,100.0,,100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,46.66666666666667,100.0,100.0,40.0,0.0,60.0,5,"[np.float64(75.0), np.float64(75.0), np.float64(50.0), np.float64(25.0), np.float64(75.0)]",0.0,60.0,100.0,100.0,80.0,83.80952380952382,46.66666666666667,100.0,100.0,40.0,100.0,100.0,100.0,5,100.0,"[100, 100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,85.71428571428571,100.0,100.0,100.0,0.0,100.0,100.0,100.0,,,,,,,,,,,,,,63.63636363636363,0.0,100.0,0.0,,63.63636363636363,100.0,100.0,100.0,100.0,0.0,,,,100.0,,,,,,,,,,,,100.0,0.0,0.0,0.0,,,,100.0,0.0,7.0,0.0
MOZ_001525,CS Caiaia,Zambezia,Alto Molocue,PRIMARY,HEALTH CENTRE,,MINISTRY OF HEALTH,,PERIURBAN,OUTPATIENT ONLY,PRIMARY,29752,100,100,100,100,100,76.91964285714286,91.66666666666667,"[np.float64(90.0), np.float64(90.0), np.float64(90.0), np.float64(90.0), np.float64(90.0), np.float64(100.0), np.float64(50.0), np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(100.0)]",90.0,75.0,100.0,62.17261904761905,"[np.float64(47.22222222222222), np.float64(62.5), np.float64(69.44444444444444), np.float64(53.125), np.float64(78.57142857142857)]","[75, 25, 25, 75, 25, 100, 100, 0, 0, 50, 75, 75, 50, 50, 100, 0, 100, nan, 75, 100, 75, 75, 0, 100, 100, 100, 0, 75, 100, 25, nan, 25, 100, 0, 100, 0, 75, 100, 25, nan, 50, 100, 100, 100, nan]",70.0,80.0,45.0,66.66666666666667,30.0,100.0,60.0,80.0,0.0,100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,,0,[],,,,,,59.757709251101325,100.0,25.0,100.0,0.0,93.30396475770925,100.0,0.0,0,,[],100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,13.0,0.0
MOZ_001678,CS Tevele,Inhambane,Massinga,PRIMARY,HEALTH CENTRE,,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,PRIMARY,1173,100,0,100,100,100,89.72222222222221,95.0,"[np.float64(90.0), np.float64(90.0), np.float64(90.0), np.float64(90.0), np.float64(90.0), np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(100.0)]",90.0,100.0,,84.44444444444443,"[np.float64(88.88888888888889), np.float64(77.77777777777777), np.float64(88.88888888888889), np.float64(77.77777777777777), np.float64(88.88888888888889)]","[100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 0, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 0, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0]",100.0,100.0,100.0,100.0,100.0,100.0,60.0,100.0,0.0,75.0,"[0, 100, 100, 100]",100.0,0.0,100.0,100.0,100.0,100.0,,100.0,100.0,100.0,35.0,5,"[np.float64(25.0), np.float64(50.0), np.float64(25.0), np.float64(25.0), np.float64(50.0)]",60.0,0.0,80.0,80.0,0.0,75.25641025641026,100.0,50.0,100.0,40.0,61.53846153846154,,100.0,5,80.0,"[0, 100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,18.181818181818183,0.0,100.0,0.0,,18.181818181818183,0.0,100.0,100.0,0.0,0.0,,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,,999.0,999.0
MOZ_001577,CS Muliquela,Zambezia,Ile,PRIMARY,HEALTH CENTRE,,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,PRIMARY,16454,100,100,100,100,100,59.388888888888886,39.333333333333336,"[np.float64(60.0), np.float64(60.0), np.float64(60.0), np.float64(60.0), np.float64(50.0), np.float64(0.0), np.float64(0.0), np.float64(50.0), np.float64(50.0), np.float64(50.0), np.float64(0.0), np.float64(50.0), np.float64(50.0), np.float64(0.0), np.float64(50.0)]",58.0,30.0,30.0,79.44444444444443,"[np.float64(77.77777777777777), np.float64(88.88888888888889), np.float64(63.888888888888886), np.float64(77.77777777777777), np.float64(88.88888888888889)]","[75, 75, 100, 100, 50, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 75, 0, 0, 100, 0, 100, 100, 100, 100, 100, 100, 0, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0]",95.0,95.0,100.0,100.0,85.0,80.0,60.0,100.0,0.0,25.0,"[0, 0, 0, 100]",100.0,0.0,0.0,0.0,100.0,66.66666666666667,100.0,,100.0,0.0,25.0,1,[np.float64(25.0)],0.0,0.0,100.0,100.0,0.0,64.69282013323463,66.66666666666667,33.33333333333333,100.0,0.0,88.15692079940784,100.0,,1,100.0,[100],100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,3.9215686274509802,51.0,2.0
